experiment,condition,draw_id,embedding_model,fusion_method,model_level,model_name,n,auc,pr_auc,brier,log_loss,domain_variant,base_auc,augmented_auc,delta_auc,base_pr_auc,augmented_pr_auc,delta_pr_auc,base_brier,augmented_brier,delta_brier,base_log_loss,augmented_log_loss,delta_log_loss
fake_d,fake_d,2,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6119332863518909,0.4530996058224246,0.27217735159419604,1.289863024896998,Fake-D,,,,,,,,,,,,
fake_d,fake_d,2,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6115809255344138,0.7058961710124502,0.09431524547803638,0.4356577453573084,0.5329295691115101,0.09727182375420174,0.2721773514539099,0.230658650130707,0.04151870132320293,1.2509230975573582,0.6629183445115362,0.588004753045822
fake_d,fake_d,3,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.72774254169603,0.550703002385456,0.22907667235408524,0.6604916091735253,Fake-D,,,,,,,,,,,,
fake_d,fake_d,3,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6577401926239136,0.4792364719777289,0.2531510994542492,1.0041959470381445,Fake-D,,,,,,,,,,,,
fake_d,fake_d,3,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6577401926239136,0.72774254169603,0.07000234907211644,0.47923647197772895,0.550703002385456,0.07146653040772705,0.2531510994542492,0.22907667235408524,0.024074427100163942,1.0041959473809485,0.6604916091735253,0.3437043382074232
fake_d,fake_d,4,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.6903922950434578,0.5239618662893161,0.23452672526692564,0.6940029561677047,Fake-D,,,,,,,,,,,,
fake_d,fake_d,4,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6041813483673949,0.4570785723063042,0.26017737431803895,0.7524831634868338,Fake-D,,,,,,,,,,,,
fake_d,fake_d,4,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6041813483673949,0.6903922950434578,0.08621094667606288,0.4570785723063042,0.5239618662893161,0.06688329398301185,0.26017737431803895,0.23452672526692564,0.025650649051113306,0.7524831634868338,0.6940029561677047,0.05848020731912906
fake_d,fake_d,5,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7357293868921776,0.5390889276235202,0.23063036705004092,1.1829445990536005,Fake-D,,,,,,,,,,,,
fake_d,fake_d,5,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6647874089734555,0.48143597289393414,0.2594497769627358,1.2640181009162121,Fake-D,,,,,,,,,,,,
fake_d,fake_d,5,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6646699553676297,0.7356119332863519,0.07094197791872214,0.46980806591718993,0.527461020646776,0.05765295472958609,0.25944977682208176,0.23063036690920757,0.028819409912874183,1.2175201754876344,1.1167915840726388,0.10072859141499557
fake_d,fake_d,6,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7070707070707072,0.5267616075790625,0.2326983009142417,0.671563398637244,Fake-D,,,,,,,,,,,,
fake_d,fake_d,6,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6412966878083157,0.4749518255087589,0.24710669896629142,0.7038173121664231,Fake-D,,,,,,,,,,,,
fake_d,fake_d,6,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6412966878083157,0.7070707070707072,0.06577401926239146,0.4749518255087589,0.5267616075790625,0.05180978207030362,0.24710669896629142,0.2326983009142417,0.014408398052049715,0.7038173121664231,0.671563398637244,0.03225391352917906
fake_d,fake_d,7,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.6988489546629082,0.5144213004343483,0.24805974189362776,1.2301393529979625,Fake-D,,,,,,,,,,,,
fake_d,fake_d,7,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6027719050974865,0.42713473127173485,0.2680906319696429,1.4358613158813687,Fake-D,,,,,,,,,,,,
fake_d,fake_d,7,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6026544514916607,0.6987315010570825,0.09607704956542173,0.41550682429499064,0.5027933934576041,0.08728656916261346,0.2680906318288011,0.24805974175282697,0.02003089007597414,1.3607924245829834,1.1733460082738656,0.18744641630911785
fake_d,fake_d,8,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7066008926474042,0.544943971365171,0.2296834100006499,0.6635982597898425,Fake-D,,,,,,,,,,,,
fake_d,fake_d,8,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6264975334742776,0.4780422726121225,0.2526075704905023,0.7140114878738419,Fake-D,,,,,,,,,,,,
fake_d,fake_d,8,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6264975334742776,0.7066008926474042,0.08010335917312661,0.4780422726121225,0.544943971365171,0.06690169875304852,0.2526075704905023,0.2296834100006499,0.022924160489852408,0.7140114878738419,0.6635982597898425,0.050413228083999395
fake_d,fake_d,9,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.677472398402631,0.5091003441747598,0.23076115790168908,0.6615997941008124,Fake-D,,,,,,,,,,,,
fake_d,fake_d,9,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.5806906272022551,0.4333674803131893,0.25768103907571444,0.7221751220747672,Fake-D,,,,,,,,,,,,
fake_d,fake_d,9,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.5806906272022551,0.677472398402631,0.0967817712003759,0.4333674803131893,0.5091003441747598,0.07573286386157052,0.25768103907571444,0.23076115790168908,0.026919881174025356,0.7221751220747672,0.6615997941008124,0.06057532797395482
fake_d,fake_d,10,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7002583979328165,0.5326600061662012,0.2436780250802164,0.9168840023809589,Fake-D,,,,,,,,,,,,
fake_d,fake_d,10,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6368334507869392,0.4821647335952421,0.2594683694571464,1.4433152606274189,Fake-D,,,,,,,,,,,,
fake_d,fake_d,10,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.636128729151985,0.7002583979328165,0.06412966878083148,0.45425775685105607,0.5326600061662012,0.07840224931514517,0.2594683692046436,0.2436780250802164,0.015790344124427202,1.3530319331174372,0.9168840026016417,0.4361479305157955
fake_d,fake_d,11,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7056612638007985,0.5593644890572774,0.22070806002096952,0.6410716744442877,Fake-D,,,,,,,,,,,,
fake_d,fake_d,11,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6422363166549212,0.4697247942559041,0.264568133734532,1.3545737033134588,Fake-D,,,,,,,,,,,,
fake_d,fake_d,11,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6421188630490956,0.7056612638007985,0.06354240075170292,0.45809688727915987,0.5593644890572774,0.10126760177811756,0.2645681335937042,0.22070806002096952,0.043860073572734665,1.2911439808657241,0.6410716744442877,0.6500723064214364
fake_d,fake_d,12,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7108292224571294,0.5287860355788764,0.24492880702723685,0.8815099253422978,Fake-D,,,,,,,,,,,,
fake_d,fake_d,12,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6459948320413437,0.47715823491020903,0.2557666293295273,0.9693627336738619,Fake-D,,,,,,,,,,,,
fake_d,fake_d,12,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6459948320413437,0.7108292224571294,0.06483439041578576,0.4771582349102091,0.5287860355788764,0.05162780066866729,0.2557666293295273,0.24492880702723685,0.010837822302290467,0.9693627338924773,0.8815099254603457,0.08785280843213161
fake_d,fake_d,13,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.6793516560958422,0.5026218138498162,0.23238154033055475,0.6695288660257961,Fake-D,,,,,,,,,,,,
fake_d,fake_d,13,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6030068123091379,0.47459147471360075,0.2537354100222082,0.7199689925534342,Fake-D,,,,,,,,,,,,
fake_d,fake_d,13,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6030068123091379,0.6793516560958422,0.07634484378670436,0.47459147471360075,0.5026218138498162,0.028030339136215443,0.2537354100222082,0.23238154033055475,0.021353869691653427,0.7199689925534342,0.6695288660257961,0.050440126527638074
fake_d,fake_d,14,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7190509748649284,0.5488702322657697,0.2286569602710045,0.6604213910949794,Fake-D,,,,,,,,,,,,
fake_d,fake_d,14,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6128729151984965,0.4488268753549741,0.26320510095207916,1.2930626683214115,Fake-D,,,,,,,,,,,,
fake_d,fake_d,14,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6127554615926708,0.7190509748649284,0.10629551327225761,0.43719896837823,0.5488702322657697,0.11167126388753967,0.2632051008113943,0.2286569602710045,0.03454814054038982,1.2453253669415842,0.6604213910949794,0.5849039758466048
fake_d,fake_d,15,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7218698614047451,0.5294313296913757,0.23291240963940976,0.6679638593524556,Fake-D,,,,,,,,,,,,
fake_d,fake_d,15,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6060606060606061,0.432658590384844,0.26482206688485016,1.002626700532548,Fake-D,,,,,,,,,,,,
fake_d,fake_d,15,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6060606060606061,0.7218698614047451,0.115809255344139,0.432658590384844,0.5294313296913757,0.09677273930653174,0.26482206688485016,0.23291240963940976,0.0319096572454404,1.0026267007211214,0.6679638593524556,0.33466284136866575
fake_d,fake_d,16,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7145877378435518,0.532188968988344,0.2416739592407044,1.1977712748205234,Fake-D,,,,,,,,,,,,
fake_d,fake_d,16,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.654451491660794,0.46084030810364335,0.26632837993413194,1.4267293750853094,Fake-D,,,,,,,,,,,,
fake_d,fake_d,16,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6543340380549683,0.7144702842377261,0.06013624618275781,0.4492124011268991,0.5205610620115998,0.07134866088470071,0.26632837979328755,0.2416739590999191,0.024654420693368456,1.3403463733354424,1.1430877688784682,0.19725860445697418
fake_d,fake_d,17,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7192858820765798,0.5231419287071246,0.24182663340549593,1.188344598697178,Fake-D,,,,,,,,,,,,
fake_d,fake_d,17,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6420014094432699,0.4651861029376604,0.25355641006710355,1.381481145310444,Fake-D,,,,,,,,,,,,
fake_d,fake_d,17,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6412966878083157,0.719168428470754,0.0778717406624383,0.43727912619347437,0.5115140217303804,0.07423489553690604,0.25355640991885375,0.2418266332653713,0.01172977665348246,1.3169125485736701,1.1511924858676792,0.16572006270599093
fake_d,fake_d,18,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.6079398637538173,0.44249506276994205,0.2504571581263432,0.7067630956603417,Fake-D,,,,,,,,,,,,
fake_d,fake_d,18,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.5738783180643645,0.42726549036133776,0.2894015659863352,1.3208501347169217,Fake-D,,,,,,,,,,,,
fake_d,fake_d,18,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.5735259572468875,0.6079398637538173,0.03441390650692977,0.40982362989622156,0.44249506276994205,0.032671432873720485,0.28940156584600857,0.2504571581263432,0.03894440771966534,1.281381942529412,0.7067630956603417,0.5746188468690703
fake_d,fake_d,19,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7430115104533709,0.5503999065088907,0.24200751987823826,0.8874221687751849,Fake-D,,,,,,,,,,,,
fake_d,fake_d,19,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6774723984026308,0.4866945988363408,0.23972952217194032,0.6897493088955434,Fake-D,,,,,,,,,,,,
fake_d,fake_d,19,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6774723984026308,0.7430115104533709,0.06553911205074003,0.4866945988363408,0.5503999065088908,0.06370530767255,0.23972952217194032,0.24200751987823826,-0.0022779977062979406,0.6897493088955434,0.8874221689447488,-0.19767286004920537
fake_d,fake_d,20,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.6718346253229975,0.4895603533532103,0.2511643272920805,0.9237820899345167,Fake-D,,,,,,,,,,,,
fake_d,fake_d,20,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.5665961945031712,0.41123642921300774,0.2723542534747842,1.3304579698352426,Fake-D,,,,,,,,,,,,
fake_d,fake_d,20,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.5662438336856942,0.6718346253229974,0.10559079163730323,0.3937945687478915,0.48956035335321035,0.09576578460531887,0.2723542533341371,0.2511643272920805,0.021189926042056606,1.2842092645926775,0.9237820901767593,0.3604271744159182
fake_d,fake_d,21,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.734789758045572,0.5549411102384724,0.23332573211585644,0.8270938712786359,Fake-D,,,,,,,,,,,,
fake_d,fake_d,21,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6920366455250176,0.5150001699483364,0.250083922119822,0.9200031241102402,Fake-D,,,,,,,,,,,,
fake_d,fake_d,21,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6920366455250176,0.734789758045572,0.04275311252055436,0.5150001699483365,0.5549411102384723,0.03994094029013573,0.250083922119822,0.23332573211585644,0.016758190003965556,0.9200031243096036,0.8270938714017424,0.09290925290786123
fake_d,fake_d,22,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.6943857176415317,0.5088609879618984,0.2509780798531184,1.3466695860241964,Fake-D,,,,,,,,,,,,
fake_d,fake_d,22,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6530420483908856,0.46407607668307826,0.2640694589051632,1.5934385622189635,Fake-D,,,,,,,,,,,,
fake_d,fake_d,22,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6525722339675828,0.6942682640357059,0.04169603006812306,0.4419830534272643,0.4972330809851542,0.05525002755788988,0.26406945863852205,0.2509780797122757,0.013091378926246344,1.463346807850064,1.26933303407132,0.19401377377874396
fake_d,fake_d,23,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.6513976979093258,0.4739212879422115,0.26215716058378047,0.9353846497243186,Fake-D,,,,,,,,,,,,
fake_d,fake_d,23,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.5879727507634483,0.4195061743360135,0.26519294083385553,0.7387952154372347,Fake-D,,,,,,,,,,,,
fake_d,fake_d,23,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.5879727507634483,0.6513976979093258,0.06342494714587743,0.4195061743360135,0.4739212879422115,0.054415113606197996,0.26519294083385553,0.26215716058378047,0.0030357802500750597,0.7387952154372347,0.9353846499492497,-0.19658943451201505
fake_d,fake_d,24,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7239840263096078,0.5391395731276121,0.24931789541773372,1.18675762535927,Fake-D,,,,,,,,,,,,
fake_d,fake_d,24,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6382428940568475,0.4619623349917393,0.25657128264669227,1.3794764758217484,Fake-D,,,,,,,,,,,,
fake_d,fake_d,24,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6381254404510217,0.7238665727037821,0.08574113225276037,0.4503344280149951,0.5275116661508679,0.07717723813587274,0.2565712825058486,0.24931789527694453,0.007253387228904062,1.2982356461455893,1.1316024282745596,0.1666332178710297
fake_d,fake_d,25,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7239840263096078,0.5511400678447838,0.23048288850438095,0.6592425831659952,Fake-D,,,,,,,,,,,,
fake_d,fake_d,25,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6424712238665727,0.4892782186201573,0.24298093956124184,0.6842777907243608,Fake-D,,,,,,,,,,,,
fake_d,fake_d,25,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6424712238665727,0.7239840263096078,0.08151280244303505,0.4892782186201573,0.5511400678447838,0.06186184922462645,0.24298093956124184,0.23048288850438095,0.012498051056860887,0.6842777907243608,0.6592425831659952,0.025035207558365635
fake_d,fake_d,26,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.716466995536763,0.5223236321069459,0.24782750908260684,1.1564206732991134,Fake-D,,,,,,,,,,,,
fake_d,fake_d,26,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.663377965703547,0.4689519078390688,0.2650970892235611,1.3098419684229472,Fake-D,,,,,,,,,,,,
fake_d,fake_d,26,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.66302560488607,0.7163495419309373,0.053323937044867264,0.4515100473739525,0.5106957251302018,0.05918567775624928,0.26509708908282986,0.2478275089421627,0.01726958014066715,1.2596961695183322,1.115142003383834,0.14455416613449823
fake_d,fake_d,27,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7413671599718111,0.5753318567575251,0.21918099683056944,0.6456075028269029,Fake-D,,,,,,,,,,,,
fake_d,fake_d,27,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6882781301385952,0.5037500930852619,0.2414216229844103,0.6911147130933379,Fake-D,,,,,,,,,,,,
fake_d,fake_d,27,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6882781301385952,0.7413671599718111,0.05308902983321595,0.5037500930852619,0.5753318567575251,0.07158176367226321,0.2414216229844103,0.21918099683056944,0.02224062615384087,0.6911147130933379,0.6456075028269029,0.045507210266435005
fake_d,fake_d,28,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.6720695325346487,0.522936012027231,0.2345848079980456,0.678534509646596,Fake-D,,,,,,,,,,,,
fake_d,fake_d,28,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6227390180878553,0.47073595900093207,0.253656818433287,0.7314098164340023,Fake-D,,,,,,,,,,,,
fake_d,fake_d,28,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6227390180878553,0.6720695325346487,0.04933051444679348,0.47073595900093207,0.522936012027231,0.052200053026298876,0.253656818433287,0.2345848079980456,0.019072010435241427,0.7314098164340023,0.678534509646596,0.05287530678740626
fake_d,fake_d,29,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.6849894291754757,0.5043606013162053,0.24420342896979252,0.9113904658702191,Fake-D,,,,,,,,,,,,
fake_d,fake_d,29,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6758280479210711,0.5070236691246431,0.25440515866241525,0.9809276987224762,Fake-D,,,,,,,,,,,,
fake_d,fake_d,29,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6758280479210711,0.6849894291754757,0.009161381254404577,0.5070236691246431,0.5043606013162053,-0.0026630678084378356,0.25440515866241525,0.24420342896979252,0.01020172969262273,0.9809276989599511,0.9113904660516481,0.06953723290830305
fake_d,fake_d,30,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.6732440685929059,0.49720994508837885,0.25203091142372575,0.9226252544677502,Fake-D,,,,,,,,,,,,
fake_d,fake_d,30,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.5790462767206954,0.42484882217896225,0.28775656610911354,1.0649890893566831,Fake-D,,,,,,,,,,,,
fake_d,fake_d,30,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.5790462767206953,0.6732440685929059,0.09419779187221056,0.42484882217896225,0.49720994508837896,0.07236112290941671,0.28775656610911354,0.25203091142372575,0.0357256546853878,1.06498908960249,0.9226252546624898,0.14236383494000027
fake_d,fake_d,31,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.6859290580220813,0.5057947405287043,0.24685820444898185,1.0980165085637819,Fake-D,,,,,,,,,,,,
fake_d,fake_d,31,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6020671834625323,0.42420915641069595,0.2658778343123286,0.9960531992037122,Fake-D,,,,,,,,,,,,
fake_d,fake_d,31,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6020671834625323,0.6858116044162557,0.08374442095372336,0.42420915641069595,0.49416683355196017,0.06995767714126422,0.2658778343123286,0.24685820430961758,0.019019630002711008,0.9960531994284776,1.0659386577835248,-0.06988545835504723
fake_d,fake_d,32,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7780126849894291,0.6267257754388477,0.2032850967073615,0.6449288792255565,Fake-D,,,,,,,,,,,,
fake_d,fake_d,32,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.7096546863988724,0.5174556097933319,0.2352154980247606,0.6737966505046323,Fake-D,,,,,,,,,,,,
fake_d,fake_d,32,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.7096546863988724,0.7780126849894291,0.06835799859055669,0.5174556097933319,0.6267257754388477,0.10927016564551573,0.2352154980247606,0.2032850967073615,0.031930401317399104,0.6737966505046323,0.6449288792255565,0.028867771279075805
fake_d,fake_d,33,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.6661968522433638,0.525588784403856,0.24076449803627467,0.7423613451371346,Fake-D,,,,,,,,,,,,
fake_d,fake_d,33,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6274371623208832,0.45815128351342255,0.2544183044230179,0.7681664510135302,Fake-D,,,,,,,,,,,,
fake_d,fake_d,33,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6274371623208832,0.6661968522433638,0.03875968992248058,0.45815128351342255,0.525588784403856,0.06743750089043349,0.2544183044230179,0.24076449803627467,0.013653806386743211,0.7681664510135302,0.7423613451371346,0.025805105876395618
fake_d,fake_d,34,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.6842847075405215,0.5017499985545035,0.24273192045661118,0.9175619374490809,Fake-D,,,,,,,,,,,,
fake_d,fake_d,34,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.5959595959595959,0.43573039031942085,0.2690314411815316,1.4145929952101914,Fake-D,,,,,,,,,,,,
fake_d,fake_d,34,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.5956072351421189,0.6842847075405215,0.08867747239840262,0.4182885298543046,0.5017499985545035,0.08346146870019894,0.2690314410406948,0.24273192045661118,0.026299520584083635,1.3459621827882549,0.9175619377253386,0.4284002450629163
fake_d,fake_d,35,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.6840498003288701,0.5121541380705698,0.2492899028577586,1.2613808752926878,Fake-D,,,,,,,,,,,,
fake_d,fake_d,35,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6048860700023492,0.43912660322485814,0.26729843301150746,1.401629080682319,Fake-D,,,,,,,,,,,,
fake_d,fake_d,35,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6041813483673949,0.6836974395113931,0.07951609114399816,0.4112196264806721,0.49471227760545355,0.08349265112478144,0.2672984328636159,0.24928990271697135,0.018008530146644525,1.3424773697805727,1.206467376376057,0.1360099934045158
fake_d,fake_d,36,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7195207892882312,0.5592102577651444,0.2282248568673697,0.6537811854410682,Fake-D,,,,,,,,,,,,
fake_d,fake_d,36,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.668076109936575,0.5159111635891586,0.24070715166322282,0.6813293741713593,Fake-D,,,,,,,,,,,,
fake_d,fake_d,36,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.668076109936575,0.7195207892882312,0.0514446793516562,0.5159111635891586,0.5592102577651444,0.043299094175985875,0.24070715166322282,0.2282248568673697,0.01248229479585311,0.6813293741713593,0.6537811854410682,0.02754818873029108
fake_d,fake_d,37,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7303265210241954,0.544787860279877,0.23177854116625451,1.1771495492981232,Fake-D,,,,,,,,,,,,
fake_d,fake_d,37,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.7002583979328165,0.5080405563405255,0.24406370473631517,1.2623776271020957,Fake-D,,,,,,,,,,,,
fake_d,fake_d,37,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6999060371153394,0.7302090674183697,0.030303030303030276,0.4905986958754092,0.5331599533031328,0.0425612574277236,0.2440637045966575,0.23177854102584036,0.012285163570817131,1.2287447765732529,1.1363781088460028,0.0923666677272501
fake_d,fake_d,38,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7007282123561195,0.5109271138601899,0.24979120353397466,1.2203399078310804,Fake-D,,,,,,,,,,,,
fake_d,fake_d,38,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6100540286586799,0.432431667452345,0.26762927423031885,1.4085555733492534,Fake-D,,,,,,,,,,,,
fake_d,fake_d,38,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.609584214235377,0.7006107587502937,0.09102654451491665,0.41033864419653104,0.4992992068834456,0.08896056268691455,0.2676292740857506,0.24979120339317357,0.017838070692577035,1.3347115925205024,1.1634901468974228,0.17122144562307962
fake_d,fake_d,39,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7188160676532769,0.523980616173783,0.24187459317979138,0.9221497730432604,Fake-D,,,,,,,,,,,,
fake_d,fake_d,39,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6490486257928119,0.46814675524251226,0.255140522116263,1.0115117160195444,Fake-D,,,,,,,,,,,,
fake_d,fake_d,39,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6490486257928119,0.7188160676532769,0.06976744186046502,0.4681467552425123,0.523980616173783,0.055833860931270685,0.255140522116263,0.24187459317979138,0.013265928936471605,1.0115117163139509,0.9221497732877404,0.08936194302621048
fake_d,fake_d,40,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7162320883251115,0.5520210771194881,0.2222324169789622,0.6418492963335177,Fake-D,,,,,,,,,,,,
fake_d,fake_d,40,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6412966878083157,0.4487030470523556,0.243220633517279,0.6877759019837811,Fake-D,,,,,,,,,,,,
fake_d,fake_d,40,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6412966878083157,0.7162320883251115,0.07493540051679581,0.4487030470523556,0.5520210771194881,0.10331803006713253,0.243220633517279,0.2222324169789622,0.020988216538316784,0.6877759019837811,0.6418492963335177,0.04592660565026341
fake_d,fake_d,41,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7110641296687809,0.5478491644157635,0.23960210103167598,0.9426150023866705,Fake-D,,,,,,,,,,,,
fake_d,fake_d,41,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6828752642706131,0.5136018117463879,0.24839996587441118,1.4749156672910295,Fake-D,,,,,,,,,,,,
