embedding_model,repeat,condition,draw_id,model_level,fusion_method,n,auc,pr_auc,brier,log_loss
model_1_all_mpnet_base_v2,1,matched,22,L1,early_concat,142,0.740662438336857,0.597052793371653,0.23539692866908,0.6602270786940421
model_1_all_mpnet_base_v2,1,matched,23,L1,early_concat,142,0.7214000469814423,0.5515528930432253,0.23331305653152423,0.65605718613404
model_1_all_mpnet_base_v2,1,matched,24,L1,early_concat,142,0.7564012215175006,0.6123900264507829,0.23980260585610225,0.672281475694217
model_1_all_mpnet_base_v2,1,matched,25,L1,early_concat,142,0.7540521494009865,0.6046834973020836,0.23999998507707487,0.6726793552572568
model_1_all_mpnet_base_v2,1,matched,26,L1,early_concat,142,0.7603946441155743,0.613114802606314,0.23984267420696165,0.6723874343900716
model_1_all_mpnet_base_v2,1,matched,27,L1,early_concat,142,0.7528776133427296,0.6063266199823135,0.24022666496925071,0.673139321065019
model_1_all_mpnet_base_v2,1,matched,28,L1,early_concat,142,0.7136481089969463,0.5579580084738985,0.2362944657271334,0.6620919135441967
model_1_all_mpnet_base_v2,1,matched,29,L1,early_concat,142,0.7317359642941038,0.5719623517277835,0.2384665190635985,0.6695930745133168
model_1_all_mpnet_base_v2,1,matched,30,L1,early_concat,142,0.7434813248766737,0.5758154927831827,0.23854016277872764,0.669760409925055
model_1_all_mpnet_base_v2,1,matched,31,L1,early_concat,142,0.7657975099835564,0.6226183700377611,0.23986967983576224,0.6724360024309542
model_1_all_mpnet_base_v2,1,matched,32,L1,early_concat,142,0.7251585623678647,0.564689793402347,0.23722324313598048,0.6637843201792237
model_1_all_mpnet_base_v2,1,matched,33,L1,early_concat,142,0.7540521494009866,0.5943474727784861,0.23847476207950016,0.669633710853044
model_1_all_mpnet_base_v2,1,matched,34,L1,early_concat,142,0.6988489546629081,0.5335443101642356,0.23310224844220478,0.6556692689335527
model_1_all_mpnet_base_v2,1,matched,35,L1,early_concat,142,0.7561663143058492,0.5979306178749608,0.23996626329184717,0.6726225878726385
model_1_all_mpnet_base_v2,1,matched,36,L1,early_concat,142,0.7669720460418135,0.6252277820780672,0.2396492901590528,0.6719835266908107
model_1_all_mpnet_base_v2,1,matched,37,L1,early_concat,142,0.7331454075640121,0.5902380007900161,0.24023220755756736,0.6731504033098873
model_1_all_mpnet_base_v2,1,matched,38,L1,early_concat,142,0.7317359642941038,0.5757091864225936,0.24026073893201358,0.6732056681612328
model_1_all_mpnet_base_v2,1,matched,39,L1,early_concat,142,0.7716701902748415,0.6191086938329503,0.23981971296125137,0.672302612893686
model_1_all_mpnet_base_v2,1,matched,40,L1,early_concat,142,0.7131782945736433,0.5553695001725044,0.23507789734998397,0.6593798354342265
model_1_all_mpnet_base_v2,1,matched,41,L1,early_concat,142,0.751937984496124,0.5951502646119942,0.2400548993381163,0.6727826921859332
model_1_all_mpnet_base_v2,1,matched,42,L1,early_concat,142,0.7491190979563073,0.5922675645207703,0.23820986404429484,0.6690863547962005
model_1_all_mpnet_base_v2,1,matched,43,L1,early_concat,142,0.7730796335447498,0.6203546043950486,0.23978020087667598,0.672221978603544
model_1_all_mpnet_base_v2,1,matched,44,L1,early_concat,142,0.7263330984261217,0.5709954186773265,0.2366858299824849,0.6627522845872039
model_1_all_mpnet_base_v2,1,matched,45,L1,early_concat,142,0.7369039229504346,0.5790278046663576,0.2353009605346623,0.66011405170105
model_1_all_mpnet_base_v2,1,matched,46,L1,early_concat,142,0.7239840263096078,0.5664507513652901,0.23620750176557861,0.6622789313178272
model_1_all_mpnet_base_v2,1,matched,47,L1,early_concat,142,0.7657975099835564,0.6584363241922779,0.24937410389041198,0.6918953739017435
model_1_all_mpnet_base_v2,1,matched,48,L1,early_concat,142,0.7467700258397932,0.60172540239404,0.23977770066247558,0.6722172937356493
model_1_all_mpnet_base_v2,1,matched,49,L1,early_concat,142,0.7195207892882313,0.5622768847372648,0.23675005768414822,0.6629280223635236
model_1_all_mpnet_base_v2,1,matched,50,L1,early_concat,142,0.7533474277660324,0.6032258993593861,0.23995715949964172,0.6725761253406939
model_1_all_mpnet_base_v2,1,random,1,L1,early_concat,142,0.6767676767676768,0.49633329992100067,0.22996911547839835,0.6492121284370818
model_1_all_mpnet_base_v2,1,random,2,L1,early_concat,142,0.7087150575522668,0.5294060143311937,0.2417571215845103,0.6762571615716019
model_1_all_mpnet_base_v2,1,random,3,L1,early_concat,142,0.7533474277660324,0.6487538248124821,0.22150590282961735,0.635202483539599
model_1_all_mpnet_base_v2,1,random,4,L1,early_concat,142,0.692271552736669,0.5419123595260797,0.23399224841499933,0.6604446080404702
model_1_all_mpnet_base_v2,1,random,5,L1,early_concat,142,0.7472398402630961,0.6419865117058754,0.24541823598969695,0.6839799516531336
model_1_all_mpnet_base_v2,1,random,6,L1,early_concat,142,0.7084801503406154,0.5658721822948204,0.2115131122824764,0.6170274585885485
model_1_all_mpnet_base_v2,1,random,7,L1,early_concat,142,0.7491190979563073,0.6446716135843091,0.22401592451580143,0.6453141423196831
model_1_all_mpnet_base_v2,1,random,8,L1,early_concat,142,0.6910970166784121,0.5326992606968534,0.2098814668455279,0.6036994497199514
model_1_all_mpnet_base_v2,1,random,9,L1,early_concat,142,0.7195207892882312,0.54383150263605,0.24293066351971035,0.6786484927934032
model_1_all_mpnet_base_v2,1,random,10,L1,early_concat,142,0.7120037585153864,0.546365389269633,0.21157815917338058,0.6056821600285754
model_1_all_mpnet_base_v2,1,random,11,L1,early_concat,142,0.7594550152689689,0.6207862565327262,0.22364618873697534,0.6354210534128307
model_1_all_mpnet_base_v2,1,random,12,L1,early_concat,142,0.7235142118863049,0.5761121269715157,0.22474957668933906,0.636588375873741
model_1_all_mpnet_base_v2,1,random,13,L1,early_concat,142,0.7009631195677708,0.5434936108012849,0.21147618176234986,0.6102237507096883
model_1_all_mpnet_base_v2,1,random,14,L1,early_concat,142,0.7225745830396992,0.5371290872779595,0.2273268644733421,0.6433279499334925
model_1_all_mpnet_base_v2,1,random,15,L1,early_concat,142,0.653276955602537,0.5020238771069441,0.2234389595497588,0.630855797103643
model_1_all_mpnet_base_v2,1,random,16,L1,early_concat,142,0.6896875734085036,0.5081915144327567,0.23940973917742545,0.6683978120228762
model_1_all_mpnet_base_v2,1,random,17,L1,early_concat,142,0.7547568710359408,0.6047579685793029,0.21948868879115732,0.6279427879194645
model_1_all_mpnet_base_v2,1,random,18,L1,early_concat,142,0.7517030772844726,0.579630709731117,0.23602076864757887,0.664493892034204
model_1_all_mpnet_base_v2,1,random,19,L1,early_concat,142,0.7049565421658446,0.5151141382316784,0.24147105865443827,0.6736245463577623
model_1_all_mpnet_base_v2,1,random,20,L1,early_concat,142,0.7077754287056613,0.5145635238901711,0.23510449238339118,0.6591353537282995
model_1_all_mpnet_base_v2,1,random,21,L1,early_concat,142,0.6993187690862109,0.5316082178828581,0.23710363933349723,0.6621674860187913
model_1_all_mpnet_base_v2,1,random,22,L1,early_concat,142,0.7279774489076815,0.5573047908059064,0.22446633049562306,0.6377502008988414
model_1_all_mpnet_base_v2,1,random,23,L1,early_concat,142,0.7296217993892413,0.5967575471523422,0.22454561750221944,0.6455252236779042
model_1_all_mpnet_base_v2,1,random,24,L1,early_concat,142,0.7432464176650223,0.6185259770341119,0.24434530164785223,0.6818324619126104
model_1_all_mpnet_base_v2,1,random,25,L1,early_concat,142,0.709419779187221,0.5615130966892434,0.2140040249584147,0.608014435269166
model_1_all_mpnet_base_v2,1,random,26,L1,early_concat,142,0.7491190979563073,0.5785985788503688,0.2364638986476952,0.6654912118982882
model_1_all_mpnet_base_v2,1,random,27,L1,early_concat,142,0.7827108292224572,0.6267914669218727,0.18098703330826724,0.544523172674834
model_1_all_mpnet_base_v2,1,random,28,L1,early_concat,142,0.7096546863988724,0.5329364681638308,0.21989745505632688,0.6298905688274966
model_1_all_mpnet_base_v2,1,random,29,L1,early_concat,142,0.747239840263096,0.644311421794511,0.24084313323851747,0.6746317183801125
model_1_all_mpnet_base_v2,1,random,30,L1,early_concat,142,0.7512332628611698,0.6242826722462971,0.22482800943561157,0.6419806148853593
model_1_all_mpnet_base_v2,1,random,31,L1,early_concat,142,0.7174066243833686,0.565552353925414,0.2323769667534338,0.6572375770500898
model_1_all_mpnet_base_v2,1,random,32,L1,early_concat,142,0.7070707070707071,0.5273408413998351,0.23535572078955735,0.6632790084651485
model_1_all_mpnet_base_v2,1,random,33,L1,early_concat,142,0.7239840263096077,0.6108931247331519,0.2146569209042779,0.6220161012810965
model_1_all_mpnet_base_v2,1,random,34,L1,early_concat,142,0.7408973455485084,0.6112799933924196,0.2159363565686818,0.6192008347601896
model_1_all_mpnet_base_v2,1,random,35,L1,early_concat,142,0.7232793046746535,0.5551010469419737,0.2367750427297669,0.6615470962183002
model_1_all_mpnet_base_v2,1,random,36,L1,early_concat,142,0.758985200845666,0.563982084393181,0.20248914868147302,0.5933536495611698
model_1_all_mpnet_base_v2,1,random,37,L1,early_concat,142,0.702372562837679,0.5425569303088109,0.2243747787416061,0.6374855029368587
model_1_all_mpnet_base_v2,1,random,38,L1,early_concat,142,0.7653276955602537,0.6487084118356855,0.24976766493940722,0.6926825022842068
model_1_all_mpnet_base_v2,1,random,39,L1,early_concat,142,0.6934460887949261,0.4870303107691471,0.24046910184372974,0.6704622008707309
model_1_all_mpnet_base_v2,1,random,40,L1,early_concat,142,0.7601597369039229,0.5955193380804136,0.23079278180360985,0.65389227923757
model_1_all_mpnet_base_v2,1,random,41,L1,early_concat,142,0.7122386657270379,0.5524291584222794,0.21849100744197053,0.6291556885973917
model_1_all_mpnet_base_v2,1,random,42,L1,early_concat,142,0.7385482734319944,0.5734776787955977,0.24274314527979207,0.6783037201033459
model_1_all_mpnet_base_v2,1,random,43,L1,early_concat,142,0.7754287056612639,0.6056603602088785,0.2354475132964266,0.6590480913305039
model_1_all_mpnet_base_v2,1,random,44,L1,early_concat,142,0.7272727272727273,0.6073224052178438,0.2061992904471074,0.6017819834904411
model_1_all_mpnet_base_v2,1,random,45,L1,early_concat,142,0.7171717171717171,0.5283988972975102,0.23949423606900316,0.6681682072278977
model_1_all_mpnet_base_v2,1,random,46,L1,early_concat,142,0.7526427061310782,0.5820797961368838,0.2311155463176518,0.651722747019899
model_1_all_mpnet_base_v2,1,random,47,L1,early_concat,142,0.6983791402396053,0.5234202501799528,0.23580684979941566,0.6603681497858511
model_1_all_mpnet_base_v2,1,random,48,L1,early_concat,142,0.7361992013154803,0.584627540375692,0.2388723311079349,0.6703813018997599
model_1_all_mpnet_base_v2,1,random,49,L1,early_concat,142,0.7512332628611699,0.645115858295232,0.22010615814133633,0.6323379072830757
model_1_all_mpnet_base_v2,1,random,50,L1,early_concat,142,0.6967347897580455,0.5746697358062974,0.2199196954056774,0.6374931411672354
model_1_all_mpnet_base_v2,1,real,0,L1,early_concat,142,0.8087855297157622,0.6709026076200706,0.245298475913842,0.6837343351314131
model_1_all_mpnet_base_v2,2,matched,1,L1,early_concat,142,0.7444209537232794,0.5859516455931729,0.2467878629295778,0.686718407165343
model_1_all_mpnet_base_v2,2,matched,2,L1,early_concat,142,0.7127084801503406,0.552651679903114,0.2483228385817536,0.6897901690530923
model_1_all_mpnet_base_v2,2,matched,3,L1,early_concat,142,0.7500587268029127,0.6295585745141371,0.2494646640483873,0.6920764951067024
model_1_all_mpnet_base_v2,2,matched,4,L1,early_concat,142,0.758985200845666,0.6136596148953596,0.2479938977639791,0.6891330662813131
model_1_all_mpnet_base_v2,2,matched,5,L1,early_concat,142,0.7672069532534649,0.6243696373992473,0.24789820930449025,0.6889415219459346
model_1_all_mpnet_base_v2,2,matched,6,L1,early_concat,142,0.714117923420249,0.5291252819600993,0.24855557340196704,0.690256095598512
model_1_all_mpnet_base_v2,2,matched,7,L1,early_concat,142,0.7620389945971342,0.6101670202366343,0.2479375137460178,0.6890202247743785
model_1_all_mpnet_base_v2,2,matched,8,L1,early_concat,142,0.6941508104298801,0.49708772696529135,0.24738730667369113,0.6879168479948545
model_1_all_mpnet_base_v2,2,matched,9,L1,early_concat,142,0.7479445618980503,0.6157010029939898,0.24947247604849765,0.6920921195463737
model_1_all_mpnet_base_v2,2,matched,10,L1,early_concat,142,0.7221047686163965,0.5260453157020148,0.24857428997571968,0.6902934530240531
model_1_all_mpnet_base_v2,2,matched,11,L1,early_concat,142,0.7451256753582336,0.571995763942063,0.24697512526723062,0.6870938848866964
model_1_all_mpnet_base_v2,2,matched,12,L1,early_concat,142,0.7430115104533709,0.5778773702143165,0.24714522882702789,0.6874335886457265
model_1_all_mpnet_base_v2,2,matched,13,L1,early_concat,142,0.7164669955367629,0.5682777825412442,0.2467874701162997,0.6867174876234193
model_1_all_mpnet_base_v2,2,matched,14,L1,early_concat,142,0.7498238195912615,0.620518544541752,0.24945743804284543,0.6920620427374159
model_1_all_mpnet_base_v2,2,matched,15,L1,early_concat,142,0.7439511392999765,0.5408209996614238,0.2485174906992653,0.6901799564131486
model_1_all_mpnet_base_v2,2,matched,16,L1,early_concat,142,0.7185811604416256,0.5161285701620547,0.24866717850336573,0.6904794366284099
model_1_all_mpnet_base_v2,2,matched,17,L1,early_concat,142,0.7587502936340145,0.6327972633733555,0.24943595837842306,0.6920190826327616
model_1_all_mpnet_base_v2,2,matched,18,L1,early_concat,142,0.7479445618980503,0.6199523938342892,0.24946882554209956,0.6920848185055942
model_1_all_mpnet_base_v2,2,matched,19,L1,early_concat,142,0.7138830162085976,0.520087833947491,0.24855024014037178,0.6902455492062128
model_1_all_mpnet_base_v2,2,matched,20,L1,early_concat,142,0.7282123561193328,0.5322746334257504,0.24856776903848235,0.6902805076605754
model_1_all_mpnet_base_v2,2,matched,21,L1,early_concat,142,0.7230443974630021,0.5249531032536661,0.248665149080964,0.6904754243736474
model_1_all_mpnet_base_v2,2,matched,22,L1,early_concat,142,0.7416020671834626,0.5701423544035709,0.24696530403752898,0.6870740839620874
model_1_all_mpnet_base_v2,2,matched,23,L1,early_concat,142,0.7202255109231853,0.5488625750930934,0.24688614594802447,0.686914169277583
model_1_all_mpnet_base_v2,2,matched,24,L1,early_concat,142,0.7307963354474982,0.5380185905534539,0.24851819822856894,0.690181259201405
model_1_all_mpnet_base_v2,2,matched,25,L1,early_concat,142,0.7042518205308904,0.516981105536247,0.24857579439252941,0.6902965453913451
model_1_all_mpnet_base_v2,2,matched,26,L1,early_concat,142,0.7202255109231854,0.5742924040945818,0.24392846470717564,0.6806388476165317
model_1_all_mpnet_base_v2,2,matched,27,L1,early_concat,142,0.7315010570824525,0.5248553608603344,0.2484780223285912,0.6901008962599234
model_1_all_mpnet_base_v2,2,matched,28,L1,early_concat,142,0.7319708715057551,0.5281185005532111,0.2485564594593185,0.6902579415654808
model_1_all_mpnet_base_v2,2,matched,29,L1,early_concat,142,0.7204604181348366,0.5483346979714288,0.2468931675180691,0.6869282555558573
model_1_all_mpnet_base_v2,2,matched,30,L1,early_concat,142,0.7108292224571294,0.5247325993522752,0.24851860737980594,0.6901820250054099
model_1_all_mpnet_base_v2,2,matched,31,L1,early_concat,142,0.6974395113929998,0.49434036075739063,0.24731782406904923,0.6877777244482478
model_1_all_mpnet_base_v2,2,matched,32,L1,early_concat,142,0.7451256753582334,0.6126696404608193,0.24949570256053033,0.6921385729211904
model_1_all_mpnet_base_v2,2,matched,33,L1,early_concat,142,0.7578106647874091,0.61303431399455,0.24801376862243746,0.6891728186715183
model_1_all_mpnet_base_v2,2,matched,34,L1,early_concat,142,0.7204604181348366,0.5223469475293351,0.24858159447005526,0.6903081858913269
model_1_all_mpnet_base_v2,2,matched,35,L1,early_concat,142,0.7066008926474042,0.5376418192763804,0.24839756852366754,0.6899397874600531
model_1_all_mpnet_base_v2,2,matched,36,L1,early_concat,142,0.6856941508104298,0.5057314538934529,0.2473109757654497,0.6877639363881762
model_1_all_mpnet_base_v2,2,matched,37,L1,early_concat,142,0.7397228094902514,0.6008744099470249,0.24782147319505973,0.6887871602841306
model_1_all_mpnet_base_v2,2,matched,38,L1,early_concat,142,0.7629786234437397,0.6371026342092997,0.2494219461805728,0.6919910577390398
model_1_all_mpnet_base_v2,2,matched,39,L1,early_concat,142,0.7552266854592435,0.5923561798519786,0.24676399824057943,0.6866708038263442
model_1_all_mpnet_base_v2,2,matched,40,L1,early_concat,142,0.7366690157387832,0.6039244689602337,0.2477695598177172,0.6886832431238895
model_1_all_mpnet_base_v2,2,matched,41,L1,early_concat,142,0.7181113460183227,0.5257278259731935,0.2485215619157579,0.6901881385466763
model_1_all_mpnet_base_v2,2,matched,42,L1,early_concat,142,0.6824054498473103,0.5048335622669764,0.2473615385754219,0.6878652542392614
model_1_all_mpnet_base_v2,2,matched,43,L1,early_concat,142,0.726568005637773,0.532911832885811,0.24850362506134155,0.6901521480936071
model_1_all_mpnet_base_v2,2,matched,44,L1,early_concat,142,0.7066008926474042,0.5396626959073678,0.2469836938942109,0.68710938463175
model_1_all_mpnet_base_v2,2,matched,45,L1,early_concat,142,0.7540521494009865,0.6254763207200048,0.24945105489902275,0.692049276461741
model_1_all_mpnet_base_v2,2,matched,46,L1,early_concat,142,0.7554615926708951,0.6288101367272787,0.24785459125392326,0.6888548432185848
model_1_all_mpnet_base_v2,2,matched,47,L1,early_concat,142,0.7481794691097017,0.6157823246646471,0.24948117624359836,0.6921095199916976
model_1_all_mpnet_base_v2,2,matched,48,L1,early_concat,142,0.7206953253464881,0.5302084940651,0.24849955923060807,0.690144082897525
model_1_all_mpnet_base_v2,2,matched,49,L1,early_concat,142,0.7613342729621799,0.6346860972257031,0.2478206366980427,0.6887868663077521
model_1_all_mpnet_base_v2,2,matched,50,L1,early_concat,142,0.7845900869156683,0.6716827486515919,0.24627927129212693,0.6857019138156422
model_1_all_mpnet_base_v2,2,random,1,L1,early_concat,142,0.7044867277425416,0.5585158570333104,0.23320984497537858,0.6588819175641754
model_1_all_mpnet_base_v2,2,random,2,L1,early_concat,142,0.7230443974630022,0.5605789428728205,0.24630190018331988,0.6857470242889618
model_1_all_mpnet_base_v2,2,random,3,L1,early_concat,142,0.7185811604416256,0.6069983411987866,0.2296396778553611,0.6516606514528439
model_1_all_mpnet_base_v2,2,random,4,L1,early_concat,142,0.7427766032417196,0.5794504250538819,0.23099855505377576,0.6544527201390394
model_1_all_mpnet_base_v2,2,random,5,L1,early_concat,142,0.7195207892882312,0.5835699588575161,0.22071598105194815,0.6330042743380516
model_1_all_mpnet_base_v2,2,random,6,L1,early_concat,142,0.7608644585388771,0.608386913546901,0.24833379446924173,0.6898137332751032
model_1_all_mpnet_base_v2,2,random,7,L1,early_concat,142,0.7498238195912615,0.5883314121869259,0.2391279542785991,0.670889028425684
model_1_all_mpnet_base_v2,2,random,8,L1,early_concat,142,0.7404275311252055,0.5905187222987586,0.207723605576811,0.6032482854152752
model_1_all_mpnet_base_v2,2,random,9,L1,early_concat,142,0.7662673244068593,0.6235756864047256,0.24419910278497506,0.6815387937524223
model_1_all_mpnet_base_v2,2,random,10,L1,early_concat,142,0.7035470988959361,0.5570979729819374,0.233376357100708,0.6592536163246018
model_1_all_mpnet_base_v2,2,random,11,L1,early_concat,142,0.7080103359173127,0.5607042912375286,0.2242854434732566,0.6366179795920626
model_1_all_mpnet_base_v2,2,random,12,L1,early_concat,142,0.7528776133427296,0.605744916558277,0.21095782281447067,0.6033025748864261
model_1_all_mpnet_base_v2,2,random,13,L1,early_concat,142,0.6767676767676768,0.5081864034147838,0.2307905931298879,0.6537846718593423
model_1_all_mpnet_base_v2,2,random,14,L1,early_concat,142,0.6380079868451961,0.47515323516131847,0.24022648267995836,0.6731325087437654
model_1_all_mpnet_base_v2,2,random,15,L1,early_concat,142,0.7167019027484144,0.5926117628310286,0.24630365028416265,0.6857510542615263
model_1_all_mpnet_base_v2,2,random,16,L1,early_concat,142,0.7470049330514447,0.5929603970380529,0.22272989479553199,0.6373696942859932
model_1_all_mpnet_base_v2,2,random,17,L1,early_concat,142,0.6889828517735495,0.5677682514655581,0.23106692520135588,0.6614365357357886
model_1_all_mpnet_base_v2,2,random,18,L1,early_concat,142,0.6962649753347427,0.5192910130141816,0.24368494079392913,0.680257667136602
model_1_all_mpnet_base_v2,2,random,19,L1,early_concat,142,0.7174066243833686,0.5619439622306104,0.24509661855761822,0.6830280218876017
model_1_all_mpnet_base_v2,2,random,20,L1,early_concat,142,0.6981442330279539,0.542488893512439,0.22844086381710102,0.6572700932026619
model_1_all_mpnet_base_v2,2,random,21,L1,early_concat,142,0.6671364810899695,0.514751608728143,0.2346683320638622,0.6619972934962003
model_1_all_mpnet_base_v2,2,random,22,L1,early_concat,142,0.7178764388066715,0.5975175272019361,0.22130503773051427,0.6346997203043785
model_1_all_mpnet_base_v2,2,random,23,L1,early_concat,142,0.748414376321353,0.6318833611672883,0.211981125029529,0.6132187673210451
model_1_all_mpnet_base_v2,2,random,24,L1,early_concat,142,0.7068357998590556,0.6267993168601587,0.22018005740636148,0.6281410586087528
model_1_all_mpnet_base_v2,2,random,25,L1,early_concat,142,0.7286821705426356,0.5911013243081665,0.21043905948223987,0.6112685271210307
model_1_all_mpnet_base_v2,2,random,26,L1,early_concat,142,0.6939159032182288,0.525689176299776,0.24163850369692227,0.6761153674349328
model_1_all_mpnet_base_v2,2,random,27,L1,early_concat,142,0.6929762743716231,0.5216478535146822,0.2418836947237991,0.6767306441436133
model_1_all_mpnet_base_v2,2,random,28,L1,early_concat,142,0.7249236551562133,0.5954399382205376,0.2273258333043025,0.65117586116589
model_1_all_mpnet_base_v2,2,random,29,L1,early_concat,142,0.7206953253464881,0.6035822977532435,0.22469639526603874,0.640001273068956
model_1_all_mpnet_base_v2,2,random,30,L1,early_concat,142,0.790932581630256,0.6909481571635181,0.2441521668080814,0.6814442244011358
model_1_all_mpnet_base_v2,2,random,31,L1,early_concat,142,0.7441860465116279,0.6019639986023835,0.23703252095893346,0.6668899453711337
model_1_all_mpnet_base_v2,2,random,32,L1,early_concat,142,0.7103594080338266,0.5969320917460749,0.22686884705518837,0.645935969859074
model_1_all_mpnet_base_v2,2,random,33,L1,early_concat,142,0.6852243363871271,0.545202973724167,0.2284482644373482,0.6491926337213465
model_1_all_mpnet_base_v2,2,random,34,L1,early_concat,142,0.742541696030068,0.6082486779625418,0.2260602020608421,0.6424962396627304
model_1_all_mpnet_base_v2,2,random,35,L1,early_concat,142,0.6690157387831807,0.4887931700108695,0.23904760742799439,0.6707076558925914
model_1_all_mpnet_base_v2,2,random,36,L1,early_concat,142,0.7049565421658446,0.5542109228387478,0.2338213262032479,0.6598935962803245
model_1_all_mpnet_base_v2,2,random,37,L1,early_concat,142,0.6730091613812543,0.5027028861290569,0.23849844365683406,0.6696666197880974
model_1_all_mpnet_base_v2,2,random,38,L1,early_concat,142,0.6927413671599718,0.5329978496282745,0.23479797209070255,0.6621669193031045
model_1_all_mpnet_base_v2,2,random,39,L1,early_concat,142,0.7209302325581396,0.5643624604225663,0.22622534352551407,0.6406923000976598
model_1_all_mpnet_base_v2,2,random,40,L1,early_concat,142,0.7322057787174066,0.6140391377591685,0.21162919463570792,0.619748377634417
model_1_all_mpnet_base_v2,2,random,41,L1,early_concat,142,0.6631430584918957,0.4787000799070624,0.24386336547487475,0.6806869913494895
model_1_all_mpnet_base_v2,2,random,42,L1,early_concat,142,0.6927413671599719,0.569102987192413,0.22466505943354592,0.6412882547760662
model_1_all_mpnet_base_v2,2,random,43,L1,early_concat,142,0.7303265210241954,0.5730526075731046,0.21911028176555722,0.636877901351471
model_1_all_mpnet_base_v2,2,random,44,L1,early_concat,142,0.6619685224336387,0.49918345192290337,0.23776907609043402,0.6681295715438199
model_1_all_mpnet_base_v2,2,random,45,L1,early_concat,142,0.7540521494009865,0.60646541783803,0.22368563732250116,0.6395552622232185
model_1_all_mpnet_base_v2,2,random,46,L1,early_concat,142,0.6518675123326286,0.4623438402423678,0.24368663059373113,0.6803682512921041
model_1_all_mpnet_base_v2,2,random,47,L1,early_concat,142,0.7164669955367631,0.5842812675446334,0.2376453497331948,0.6680393436977627
model_1_all_mpnet_base_v2,2,random,48,L1,early_concat,142,0.7094197791872211,0.5821406154841611,0.2305339231809756,0.6501732028718151
model_1_all_mpnet_base_v2,2,random,49,L1,early_concat,142,0.7066008926474043,0.5169084364029007,0.2453461196992968,0.6835767054241509
model_1_all_mpnet_base_v2,2,random,50,L1,early_concat,142,0.6610288935870332,0.48085641558183434,0.2334888501545677,0.6623259474245883
model_1_all_mpnet_base_v2,2,real,0,L1,early_concat,142,0.7392529950669484,0.5581590448117013,0.24791631352105215,0.6889768323188511
model_1_all_mpnet_base_v2,3,matched,1,L1,early_concat,142,0.7657975099835566,0.6064758701659777,0.24804384763837736,0.6892330216077283
model_1_all_mpnet_base_v2,3,matched,2,L1,early_concat,142,0.7434813248766737,0.5789910804450793,0.24588389025222643,0.6849082607193581
model_1_all_mpnet_base_v2,3,matched,3,L1,early_concat,142,0.7761334272962179,0.6468348468587184,0.24493979936872434,0.6830207482498105
model_1_all_mpnet_base_v2,3,matched,4,L1,early_concat,142,0.7709654686398872,0.6211038330402828,0.23179422080550527,0.6582958562810575
model_1_all_mpnet_base_v2,3,matched,5,L1,early_concat,142,0.7350246652572233,0.5746969540596655,0.24709729070475736,0.6873367608569713
model_1_all_mpnet_base_v2,3,matched,6,L1,early_concat,142,0.719520789288231,0.5540349647928746,0.24867096844172945,0.6904861994150786
model_1_all_mpnet_base_v2,3,matched,7,L1,early_concat,142,0.7653276955602536,0.6310603589359499,0.2282250946948273,0.6489484610293328
model_1_all_mpnet_base_v2,3,matched,8,L1,early_concat,142,0.7545219638242894,0.6454324263432915,0.23595371866907164,0.6647683494313312
model_1_all_mpnet_base_v2,3,matched,9,L1,early_concat,142,0.7256283767911674,0.5690717140169905,0.2470794042171617,0.6873007966013003
model_1_all_mpnet_base_v2,3,matched,10,L1,early_concat,142,0.7279774489076815,0.6095705982865269,0.24546625247193163,0.6840722717456843
model_1_all_mpnet_base_v2,3,matched,11,L1,early_concat,142,0.7700258397932817,0.6314054169124852,0.23802599412271327,0.6688874301441412
model_1_all_mpnet_base_v2,3,matched,12,L1,early_concat,142,0.7613342729621798,0.6333666589876465,0.2378778229525521,0.6685861371863576
model_1_all_mpnet_base_v2,3,matched,13,L1,early_concat,142,0.7150575522668545,0.5613732111944225,0.24718718212190194,0.6875166940431028
model_1_all_mpnet_base_v2,3,matched,14,L1,early_concat,142,0.7340850364106177,0.5773549055341166,0.2471169642387407,0.6873762032434808
model_1_all_mpnet_base_v2,3,matched,15,L1,early_concat,142,0.755461592670895,0.5650434521934047,0.2402303390058507,0.6732975437942886
model_1_all_mpnet_base_v2,3,matched,16,L1,early_concat,142,0.7181113460183227,0.6006564808305643,0.23165466735884122,0.6557566175627304
model_1_all_mpnet_base_v2,3,matched,17,L1,early_concat,142,0.7820061075875029,0.6617061332694085,0.24482876218436259,0.6827983261474371
model_1_all_mpnet_base_v2,3,matched,18,L1,early_concat,142,0.7448907681465822,0.5826171478867337,0.24798587983931647,0.6891167034857791
model_1_all_mpnet_base_v2,3,matched,19,L1,early_concat,142,0.7338501291989664,0.5552308843923576,0.24002918166019968,0.6728697221727129
model_1_all_mpnet_base_v2,3,matched,20,L1,early_concat,142,0.725863284002819,0.571528591763037,0.24714592000239716,0.6874340582998758
model_1_all_mpnet_base_v2,3,matched,21,L1,early_concat,142,0.7669720460418136,0.6494404631627305,0.23544991596044965,0.6637088219521212
model_1_all_mpnet_base_v2,3,matched,22,L1,early_concat,142,0.7622739018087856,0.6171224385594792,0.23138786753440294,0.6575323478770779
model_1_all_mpnet_base_v2,3,matched,23,L1,early_concat,142,0.7707305614282358,0.6449501581976107,0.24512530989586168,0.6833922767176154
