embedding_model,repeat,condition,draw_id,domain_variant,model_level,fusion_method,n,base_auc,augmented_auc,delta_auc,base_pr_auc,augmented_pr_auc,delta_pr_auc,base_brier,augmented_brier,delta_brier,base_log_loss,augmented_log_loss,delta_log_loss
model_1_all_mpnet_base_v2,7,fake_d,17,Fake-D,L3,early_concat,142,0.7183462532299741,0.7408973455485083,0.02255109231853414,0.596928217919033,0.6128418745068819,0.015913656587848823,0.19742260389813557,0.18871484173120076,0.008707762166934807,0.5850275842180973,0.5874930211336543,-0.0024654369155570066
model_1_all_mpnet_base_v2,7,fake_d,18,Fake-D,L3,early_concat,142,0.7016678412027249,0.709889593610524,0.008221752407799099,0.5607818901705517,0.5947315420696031,0.033949651899051414,0.2033291385071747,0.19891956059678467,0.004409577910390039,0.6196881672907038,0.6257189904313386,-0.006030823140634856
model_1_all_mpnet_base_v2,7,fake_d,19,Fake-D,L3,early_concat,142,0.7122386657270378,0.7251585623678648,0.012919896640827044,0.5708981225722564,0.600017418372805,0.029119295800548617,0.20051056465858327,0.19642002588625604,0.004090538772327235,0.6235838223915915,0.629757754517877,-0.006173932126285475
model_1_all_mpnet_base_v2,7,fake_d,20,Fake-D,L3,early_concat,142,0.7801268498942917,0.782006107587503,0.0018792576932112892,0.6521844460902777,0.6577233922357001,0.005538946145422385,0.17302543199644535,0.1691949368113812,0.0038304951850641478,0.5247094449661911,0.527400041314937,-0.0026905963487459106
model_1_all_mpnet_base_v2,7,fake_d,21,Fake-D,L3,early_concat,142,0.6910970166784121,0.6925064599483205,0.0014094432699084392,0.5821418346191898,0.5834792654469967,0.001337430827806907,0.20552637626509407,0.20308860619369806,0.002437770071396006,0.6208430629414048,0.6259262275187947,-0.005083164577389887
model_1_all_mpnet_base_v2,7,fake_d,22,Fake-D,L3,early_concat,142,0.6910970166784121,0.719990603711534,0.028893587033121948,0.576083009133093,0.601656111520873,0.02557310238777999,0.20497008194352467,0.19255485248690007,0.012415229456624599,0.6072199574844908,0.5904357645322342,0.016784192952256527
model_1_all_mpnet_base_v2,7,fake_d,23,Fake-D,L3,early_concat,142,0.7397228094902514,0.7505285412262157,0.01080573173596433,0.5427736987205375,0.5913961567730291,0.04862245805249166,0.19730995757101616,0.19023657068875557,0.007073386882260585,0.5931842699698172,0.5835610104458516,0.009623259523965588
model_1_all_mpnet_base_v2,7,fake_d,24,Fake-D,L3,early_concat,142,0.7589852008456659,0.7843551797040169,0.025369978858351017,0.6539395504443576,0.6554584606978741,0.00151891025351647,0.18516378715827705,0.17357942840558294,0.011584358752694118,0.5936232010569825,0.5860581971062268,0.0075650039507557665
model_1_all_mpnet_base_v2,7,fake_d,25,Fake-D,L3,early_concat,142,0.7124735729386892,0.7657975099835566,0.053323937044867376,0.5131156066660001,0.6052311185368906,0.09211551187089051,0.20823440318140843,0.1872167526121871,0.021017650569221336,0.6077058317893963,0.5518561945152477,0.0558496372741486
model_1_all_mpnet_base_v2,7,fake_d,26,Fake-D,L3,early_concat,142,0.7256283767911675,0.742541696030068,0.016913319238900493,0.6105282011604451,0.6249199749697949,0.01439177380934975,0.19539877579708104,0.18465238715853097,0.01074638863855007,0.5861832702514927,0.5787942113881174,0.007389058863375375
model_1_all_mpnet_base_v2,7,fake_d,27,Fake-D,L3,early_concat,142,0.6835799859055673,0.6861639652337327,0.0025839793281653423,0.5415344211593709,0.5616948342628587,0.020160413103487818,0.21234479900215886,0.21107389206775126,0.0012709069344075952,0.6308711267443783,0.6562268572178042,-0.025355730473425875
model_1_all_mpnet_base_v2,7,fake_d,28,Fake-D,L3,early_concat,142,0.7134132017852948,0.739018087855297,0.02560488607000222,0.6001765468889404,0.6228890231819569,0.022712476293016537,0.1977624906620041,0.18884966888663224,0.008912821775371865,0.5822222818917069,0.5696016279107381,0.012620653980968788
model_1_all_mpnet_base_v2,7,fake_d,29,Fake-D,L3,early_concat,142,0.7439511392999765,0.7509983556495183,0.007047216349541863,0.5953848417365967,0.644708377110379,0.04932353537378231,0.1893932961793002,0.18605994906408785,0.003333347115212354,0.5662485518973084,0.5651793136814264,0.0010692382158820068
model_1_all_mpnet_base_v2,7,fake_d,30,Fake-D,L3,early_concat,142,0.7439511392999765,0.7524077989194269,0.008456659619450413,0.5666139111112852,0.6166632019896016,0.05004929087831633,0.1920256203097341,0.18945309051139386,0.002572529798340245,0.5996819917911211,0.6084295400781964,-0.008747548287075246
model_1_all_mpnet_base_v2,7,fake_d,31,Fake-D,L3,early_concat,142,0.7246887479445618,0.7390180878552972,0.014329339910735372,0.566095136607362,0.5844958244244299,0.01840068781706794,0.1977554356350888,0.19273852644470688,0.0050169091903819185,0.5884210935912108,0.583648037958267,0.0047730556329437235
model_1_all_mpnet_base_v2,7,fake_d,32,Fake-D,L3,early_concat,142,0.6878083157152924,0.6964998825463942,0.008691566831101727,0.5588290025485183,0.5844254354555627,0.025596432907044386,0.2071894342877298,0.2028779477460869,0.0043114865416429005,0.6841026584641845,0.6794829657073842,0.004619692756800298
model_1_all_mpnet_base_v2,7,fake_d,33,Fake-D,L3,early_concat,142,0.7171717171717171,0.7317359642941038,0.014564247122386687,0.48529178391817546,0.5146332165403819,0.029341432622206398,0.20975881661013715,0.201258943271617,0.008499873338520147,0.6344114381524715,0.636735740875168,-0.0023243027226965696
model_1_all_mpnet_base_v2,7,fake_d,34,Fake-D,L3,early_concat,142,0.7594550152689687,0.7805966643175946,0.02114164904862581,0.5438269211364737,0.594917638673405,0.051090717536931285,0.19006230996265458,0.1786385630926522,0.011423746870002388,0.583488373095705,0.5572237924238108,0.02626458067189419
model_1_all_mpnet_base_v2,7,fake_d,35,Fake-D,L3,early_concat,142,0.7178764388066715,0.7108292224571294,-0.007047216349542085,0.5642599746975283,0.5721815498588835,0.007921575161355165,0.20549815770019203,0.2049241035712737,0.0005740541289183387,0.6707672515400164,0.6770396592787371,-0.006272407738720731
model_1_all_mpnet_base_v2,7,fake_d,36,Fake-D,L3,early_concat,142,0.7235142118863048,0.7218698614047452,-0.0016443504815596421,0.5555425311449624,0.5503773332906444,-0.0051651978543180155,0.1928705139992088,0.19383416432630587,-0.000963650327097082,0.7089130550174865,0.7111184556711532,-0.0022054006536667004
model_1_all_mpnet_base_v2,7,fake_d,37,Fake-D,L3,early_concat,142,0.7112990368804322,0.724688747944562,0.013389711064129783,0.5539042415609738,0.5565579137175666,0.0026536721565927346,0.20670271025699513,0.19957854186000443,0.007124168396990704,0.6102356695489634,0.6131235545509094,-0.0028878850019460334
model_1_all_mpnet_base_v2,7,fake_d,38,Fake-D,L3,early_concat,142,0.7162320883251116,0.7488841907446558,0.03265210241954419,0.5586658106332804,0.5857954352548612,0.02712962462158086,0.20164986934108867,0.1899508230057956,0.011699046335293062,0.6059819104751878,0.5850692183671391,0.02091269210804869
model_1_all_mpnet_base_v2,7,fake_d,39,Fake-D,L3,early_concat,142,0.7120037585153863,0.7232793046746535,0.01127554615926718,0.573256159797376,0.582848706624054,0.009592546826677983,0.2039160063858381,0.20256860804095786,0.0013473983448802351,0.6037052376690852,0.6100249809057848,-0.006319743236699593
model_1_all_mpnet_base_v2,7,fake_d,40,Fake-D,L3,early_concat,142,0.6666666666666666,0.6852243363871271,0.018557669720460468,0.5242752009574388,0.555486051876364,0.03121085091892517,0.21788680706353283,0.21132331108268482,0.0065634959808480164,0.6441733552297225,0.6487847896406093,-0.004611434410886739
model_1_all_mpnet_base_v2,7,fake_d,41,Fake-D,L3,early_concat,142,0.7486492835330045,0.7547568710359408,0.006107587502936274,0.6438719920944361,0.6221212368324913,-0.02175075526194481,0.1887790272001615,0.18496425416762857,0.0038147730325329143,0.5646337456383628,0.5713538938655534,-0.006720148227190581
model_1_all_mpnet_base_v2,7,fake_d,42,Fake-D,L3,early_concat,142,0.7279774489076815,0.7502936340145642,0.022316185106882713,0.6039524226919902,0.6712416694983128,0.06728924680632253,0.1860397099050663,0.175174846089784,0.010864863815282289,0.5873911660463927,0.574217138924891,0.01317402712150173
model_1_all_mpnet_base_v2,7,fake_d,43,Fake-D,L3,early_concat,142,0.707070707070707,0.7268029128494244,0.019732205778717482,0.5659577837251644,0.5975287403616008,0.03157095663643639,0.20742556407215432,0.19881564928280504,0.008609914789349277,0.714032653797739,0.6989952045276866,0.01503744927005235
model_1_all_mpnet_base_v2,7,fake_d,44,Fake-D,L3,early_concat,142,0.6871035940803382,0.6976744186046512,0.010570824524313016,0.5412218924914849,0.564791176825438,0.02356928433395311,0.2079773579281168,0.20246872047648998,0.00550863745162683,0.6117999859566398,0.6028728014141749,0.008927184542464883
model_1_all_mpnet_base_v2,7,fake_d,45,Fake-D,L3,early_concat,142,0.7011980267794221,0.7035470988959361,0.0023490721165140283,0.5365593828430644,0.5381144146721283,0.0015550318290639131,0.21366747528742244,0.2101273956902625,0.003540079597159934,0.6540595680834667,0.6617419384285868,-0.007682370345120093
model_1_all_mpnet_base_v2,7,fake_d,46,Fake-D,L3,early_concat,142,0.7300916138125442,0.7646229739252995,0.03453136011275537,0.6249572671526834,0.6524019613282739,0.02744469417559048,0.19427913424339013,0.18298262982491315,0.011296504418476988,0.5795458200195048,0.5598135418500944,0.019732278169410478
model_1_all_mpnet_base_v2,7,fake_d,47,Fake-D,L3,early_concat,142,0.7028423772609819,0.726568005637773,0.023725628376791152,0.5626288177236238,0.5638805725530042,0.001251754829380336,0.20068581124099663,0.19828095754434205,0.0024048536966545797,0.5985779039974208,0.6017899852208365,-0.0032120812234156526
model_1_all_mpnet_base_v2,7,fake_d,48,Fake-D,L3,early_concat,142,0.7223396758280479,0.7357293868921776,0.013389711064129672,0.5997923558258703,0.6322501397053562,0.032457783879485835,0.19705083069133433,0.19118882246735544,0.005862008223978893,0.6543066362500143,0.6424614574393934,0.01184517881062086
model_1_all_mpnet_base_v2,7,fake_d,49,Fake-D,L3,early_concat,142,0.7505285412262156,0.7474747474747475,-0.0030537937514680813,0.5936084271172817,0.5694421289917339,-0.024166298125547825,0.19606460015039526,0.19725784227537968,-0.0011932421249844227,0.5826604804153751,0.6137476577482565,-0.031087177332881355
model_1_all_mpnet_base_v2,7,fake_d,50,Fake-D,L3,early_concat,142,0.7122386657270379,0.7345548508339206,0.022316185106882713,0.6252420309871949,0.6224768015730058,-0.0027652294141891076,0.19941168219065736,0.19292928368185136,0.006482398508805998,0.6188308187726709,0.6253185928843111,-0.006487774111640254
model_1_all_mpnet_base_v2,7,real,0,D-P,L3,early_concat,142,0.7850599013389711,0.7859995301855767,0.0009396288466055891,0.6751605480977947,0.6757221842327321,0.0005616361349374266,0.20096973332522744,0.19980543313962698,0.0011643001856004587,0.5888960204118887,0.5864327945209169,0.0024632258909718097
model_1_all_mpnet_base_v2,8,fake_d,1,Fake-D,L3,early_concat,142,0.7195207892882312,0.722339675828048,0.0028188865398168783,0.5353205659025689,0.5524320755775615,0.01711150967499253,0.19984784020465976,0.20134406223774817,-0.0014962220330884124,0.6234151503738378,0.6346068588985403,-0.011191708524702526
model_1_all_mpnet_base_v2,8,fake_d,2,Fake-D,L3,early_concat,142,0.6955602536997885,0.7011980267794222,0.005637773079633757,0.5209829854552944,0.5327296510160899,0.01174666556079551,0.21093895026204026,0.21002851365381958,0.0009104366082206827,0.6402632723791025,0.654250088573934,-0.013986816194831442
model_1_all_mpnet_base_v2,8,fake_d,3,Fake-D,L3,early_concat,142,0.6896875734085037,0.6849894291754757,-0.0046981442330280565,0.5812975933527761,0.6045317140614941,0.023234120708717998,0.2026488655842202,0.200737972395678,0.0019108931885422065,0.668698031284244,0.6609396191993873,0.007758412084856725
model_1_all_mpnet_base_v2,8,fake_d,4,Fake-D,L3,early_concat,142,0.6687808315715292,0.664552501761804,-0.0042283298097252064,0.5558481499353884,0.5235618120508737,-0.03228633788451474,0.22261646875981547,0.22259072774015534,2.5741019660130426e-05,0.6717574372201971,0.7041842487918701,-0.03242681157167304
model_1_all_mpnet_base_v2,8,fake_d,5,Fake-D,L3,early_concat,142,0.7571059431524547,0.7540521494009866,-0.0030537937514680813,0.663518126163312,0.6747468359564945,0.011228709793182579,0.18611829829147078,0.18594283311009574,0.00017546518137503964,0.5529480495639298,0.5639117730857495,-0.010963723521819624
model_1_all_mpnet_base_v2,8,fake_d,6,Fake-D,L3,early_concat,142,0.68404980032887,0.6885130373502466,0.0044632370213766315,0.46414310266927616,0.4757932106275258,0.011650107958249611,0.22904672151583372,0.22679095592521628,0.0022557655906174368,0.7563351378386015,0.7707180390743352,-0.014382901235733714
model_1_all_mpnet_base_v2,8,fake_d,7,Fake-D,L3,early_concat,142,0.7218698614047452,0.7183462532299743,-0.0035236081747709314,0.596560313600442,0.6280642320831443,0.03150391848270229,0.19268139239012588,0.1954430460019208,-0.002761653611794923,0.5731864941729553,0.5892359648817942,-0.016049470708838887
model_1_all_mpnet_base_v2,8,fake_d,8,Fake-D,L3,early_concat,142,0.7171717171717172,0.7249236551562133,0.007751937984496027,0.5293806363180076,0.5426711307458749,0.013290494427867339,0.20023896156788432,0.19725395008397378,0.0029850114839105324,0.6008209517800576,0.5973873511577888,0.0034336006222687177
model_1_all_mpnet_base_v2,8,fake_d,9,Fake-D,L3,early_concat,142,0.7296217993892412,0.7460653042048391,0.016443504815597865,0.5803907858620589,0.6002774127187699,0.019886626856710943,0.19429822612870762,0.1850770173970307,0.009221208731676922,0.5785821210082683,0.5744177719098407,0.0041643490984276665
model_1_all_mpnet_base_v2,8,fake_d,10,Fake-D,L3,early_concat,142,0.7228094902513508,0.7169368099600657,-0.005872680291285071,0.4996244111027459,0.525539917690541,0.025915506587795067,0.19835265910098343,0.2010933543193936,-0.0027406952184101663,0.6085526068104794,0.6243629308987658,-0.01581032408828642
model_1_all_mpnet_base_v2,8,fake_d,11,Fake-D,L3,early_concat,142,0.6478740897345548,0.6669015738783182,0.019027484143763318,0.4737611598649477,0.5033795212759848,0.02961836141103713,0.23166445944144579,0.2255387424364581,0.00612571700498768,0.7122032879937324,0.7078262552534202,0.004377032740312203
model_1_all_mpnet_base_v2,8,fake_d,12,Fake-D,L3,early_concat,142,0.6873385012919897,0.6795865633074936,-0.007751937984496138,0.5167693564043202,0.5198575375648039,0.003088181160483705,0.20878665427813417,0.21118024239712174,-0.002393588118987572,0.6893459960908835,0.6950986182023651,-0.005752622111481531
model_1_all_mpnet_base_v2,8,fake_d,13,Fake-D,L3,early_concat,142,0.6962649753347429,0.7244538407329104,0.028188865398167562,0.5584799481859393,0.5868224297725548,0.028342481586615564,0.20402956066512806,0.1964258348123026,0.007603725852825455,0.6072450514593687,0.6018134919982876,0.0054315594610810924
model_1_all_mpnet_base_v2,8,fake_d,14,Fake-D,L3,early_concat,142,0.6692506459948321,0.6918017383133662,0.02255109231853414,0.5075516377943156,0.549342599184339,0.04179096139002347,0.21894505056681796,0.20539698986215976,0.013548060704658194,0.6616149448864852,0.6469168386703331,0.014698106216152085
model_1_all_mpnet_base_v2,8,fake_d,15,Fake-D,L3,early_concat,142,0.7564012215175006,0.7639182522903453,0.007517030772844713,0.6038753679182409,0.6505624791864297,0.04668711126818881,0.18292353879514336,0.17565040880455404,0.007273129990589322,0.5829032309491512,0.573509969664959,0.009393261284192156
model_1_all_mpnet_base_v2,8,fake_d,16,Fake-D,L3,early_concat,142,0.6835799859055673,0.6972046041813484,0.013624618275781097,0.5019495658529919,0.565108600629736,0.06315903477674412,0.2124572008274118,0.20034765569526816,0.012109545132143629,0.6698970196275538,0.6814382895120339,-0.011541269884480121
model_1_all_mpnet_base_v2,8,fake_d,17,Fake-D,L3,early_concat,142,0.6979093258163026,0.7157622739018088,0.017852948085506193,0.5696788540935538,0.6128583036708148,0.04317944957726105,0.20048185576698055,0.19243300771863134,0.00804884804834921,0.6174776650705744,0.6069456157469786,0.01053204932359586
model_1_all_mpnet_base_v2,8,fake_d,18,Fake-D,L3,early_concat,142,0.7416020671834626,0.7420718816067654,0.00046981442330285006,0.6850696023268319,0.6598302482951838,-0.02523935403164812,0.18465609736546554,0.1827399895044405,0.0019161078610250293,0.5613200840257223,0.565651770140723,-0.004331686115000677
model_1_all_mpnet_base_v2,8,fake_d,19,Fake-D,L3,early_concat,142,0.6795865633074936,0.6690157387831807,-0.010570824524312905,0.583481586047264,0.5780762111287908,-0.005405374918473149,0.2079716926535898,0.20662044403626217,0.0013512486173276328,0.6410351263395897,0.6482616972040843,-0.00722657086449463
model_1_all_mpnet_base_v2,8,fake_d,20,Fake-D,L3,early_concat,142,0.6878083157152924,0.6948555320648344,0.007047216349541974,0.5763750236757441,0.57334370376271,-0.0030313199130340696,0.20666668490903717,0.2045474250249587,0.0021192598840784616,0.6292705002973948,0.6307979388603108,-0.0015274385629159282
model_1_all_mpnet_base_v2,8,fake_d,21,Fake-D,L3,early_concat,142,0.6953253464881372,0.7131782945736433,0.017852948085506193,0.5480505023369955,0.572286029445074,0.024235527108078525,0.20486723125339765,0.1962894253778707,0.00857780587552695,0.6254963026631539,0.6172716904173755,0.008224612245778418
model_1_all_mpnet_base_v2,8,fake_d,22,Fake-D,L3,early_concat,142,0.6979093258163025,0.6835799859055673,-0.01432933991073515,0.5010624150916314,0.4993800474900152,-0.0016823676016162192,0.2113784366851838,0.21789396837680047,-0.006515531691616672,0.6519799596583798,0.6710680518098636,-0.01908809215148377
