representation,repeat,draw,draw_type,model_name,roc_auc,pr_auc,brier,log_loss,sensitivity_at_0_50,specificity_at_0_50,interpretation_scope
tfidf,1,40,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,40,random_mismatch,P+I-random_mismatch,0.6821705426356589,0.5580079771052244,0.23330459121642858,0.6633536788164193,0.6046511627906976,0.6363636363636364,pairing_dependence
tfidf,1,40,random_mismatch,P+I-real,0.7841202724923656,0.6428902421165955,0.1954122937050881,0.5788936185682307,0.6976744186046512,0.7171717171717171,pairing_dependence
tfidf,1,40,random_mismatch,full,0.8583509513742072,0.7123416964927134,0.1590694179639755,0.5094235083825188,0.8604651162790697,0.7272727272727273,pairing_dependence
tfidf,1,40,random_mismatch,full+I-random_mismatch,0.8649283533004464,0.7442896907019555,0.15813299784308069,0.47391147919938853,0.813953488372093,0.7474747474747475,pairing_dependence
tfidf,1,40,random_mismatch,full+I-real,0.8790227859995302,0.749789350739206,0.15287581761297792,0.46619837909019785,0.8604651162790697,0.7272727272727273,pairing_dependence
tfidf,1,41,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,41,random_mismatch,P+I-random_mismatch,0.6217993892412497,0.4734824057232059,0.23734109217665583,0.6739258752816095,0.46511627906976744,0.6464646464646465,pairing_dependence
tfidf,1,41,random_mismatch,P+I-real,0.7963354474982381,0.6546553822309056,0.18331219921261077,0.5516604727630563,0.7209302325581395,0.7171717171717171,pairing_dependence
tfidf,1,41,random_mismatch,full,0.8879492600422833,0.768247670191529,0.1427386969136796,0.43723421722398176,0.8372093023255814,0.7373737373737373,pairing_dependence
tfidf,1,41,random_mismatch,full+I-random_mismatch,0.8473103124265915,0.711333250396414,0.16816349232681224,0.49994518990529063,0.8604651162790697,0.7070707070707071,pairing_dependence
tfidf,1,41,random_mismatch,full+I-real,0.8917077754287056,0.7685270970144549,0.14467829120063302,0.4457424785650885,0.8604651162790697,0.7474747474747475,pairing_dependence
tfidf,1,42,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,42,random_mismatch,P+I-random_mismatch,0.6577401926239135,0.5610290724358563,0.22799824692573617,0.64758817722861,0.6046511627906976,0.6262626262626263,pairing_dependence
tfidf,1,42,random_mismatch,P+I-real,0.78318064364576,0.6436103899139425,0.19741379034104964,0.5847396664919655,0.6976744186046512,0.7171717171717171,pairing_dependence
tfidf,1,42,random_mismatch,full,0.8513037350246653,0.721291322432721,0.1680783880336951,0.49999174601904683,0.8837209302325582,0.6767676767676768,pairing_dependence
tfidf,1,42,random_mismatch,full+I-random_mismatch,0.8778482499412732,0.7511569341484345,0.15228953841306497,0.46260127965009507,0.8604651162790697,0.7373737373737373,pairing_dependence
tfidf,1,42,random_mismatch,full+I-real,0.8691566831101714,0.7324216350071369,0.14873998252654802,0.4804171584390981,0.8372093023255814,0.7474747474747475,pairing_dependence
tfidf,1,43,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,43,random_mismatch,P+I-random_mismatch,0.6964998825463942,0.6155519293164939,0.211013203764156,0.6111130299197259,0.6046511627906976,0.7070707070707071,pairing_dependence
tfidf,1,43,random_mismatch,P+I-real,0.7902278599953019,0.6199874204719862,0.1978113212521009,0.5821427563133155,0.6976744186046512,0.7070707070707071,pairing_dependence
tfidf,1,43,random_mismatch,full,0.8682170542635659,0.732851898761379,0.1485406490882378,0.4798453209774329,0.8372093023255814,0.7474747474747475,pairing_dependence
tfidf,1,43,random_mismatch,full+I-random_mismatch,0.8785529715762274,0.7485423993283838,0.15154583321601844,0.46186952822046085,0.8604651162790697,0.7272727272727273,pairing_dependence
tfidf,1,43,random_mismatch,full+I-real,0.8691566831101715,0.7509337186796178,0.1534773266850414,0.4577653458909274,0.813953488372093,0.7272727272727273,pairing_dependence
tfidf,1,44,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,44,random_mismatch,P+I-random_mismatch,0.701667841202725,0.6135618306910172,0.2136978359852278,0.6185390049567278,0.5813953488372093,0.6868686868686869,pairing_dependence
tfidf,1,44,random_mismatch,P+I-real,0.7984496124031008,0.6700993652994066,0.18052451657978752,0.5440824733868234,0.6976744186046512,0.7272727272727273,pairing_dependence
tfidf,1,44,random_mismatch,full,0.8759689922480619,0.7441482549414715,0.15326746578941727,0.46681240462906765,0.8604651162790697,0.7171717171717171,pairing_dependence
tfidf,1,44,random_mismatch,full+I-random_mismatch,0.8557669720460418,0.727154684100428,0.16285790061282246,0.4845178799928684,0.813953488372093,0.7272727272727273,pairing_dependence
tfidf,1,44,random_mismatch,full+I-real,0.857646229739253,0.7322764648799123,0.1611169777063292,0.4794789452143047,0.8604651162790697,0.7474747474747475,pairing_dependence
tfidf,1,45,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,45,random_mismatch,P+I-random_mismatch,0.6765327695560254,0.5435087330874975,0.2309298116351059,0.6524783497186538,0.6046511627906976,0.696969696969697,pairing_dependence
tfidf,1,45,random_mismatch,P+I-real,0.7848249941273198,0.6438823906981548,0.19527132636078187,0.5784642292057103,0.6976744186046512,0.7171717171717171,pairing_dependence
tfidf,1,45,random_mismatch,full,0.8583509513742072,0.7123416964927134,0.1590694179639755,0.5094235083825188,0.8604651162790697,0.7272727272727273,pairing_dependence
tfidf,1,45,random_mismatch,full+I-random_mismatch,0.8597603946441156,0.742759946776748,0.1592855854914387,0.475250956294616,0.8372093023255814,0.7272727272727273,pairing_dependence
tfidf,1,45,random_mismatch,full+I-real,0.8905332393704487,0.772805393993158,0.1427900526253561,0.43723826532215115,0.8372093023255814,0.7373737373737373,pairing_dependence
tfidf,1,46,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,46,random_mismatch,P+I-random_mismatch,0.6478740897345548,0.513817573091371,0.2261457876201512,0.644417392520044,0.5813953488372093,0.6868686868686869,pairing_dependence
tfidf,1,46,random_mismatch,P+I-real,0.7864693446088795,0.6640500537622516,0.1868082777801753,0.5575987958444238,0.6976744186046512,0.7272727272727273,pairing_dependence
tfidf,1,46,random_mismatch,full,0.8759689922480619,0.7441482549414715,0.15326746578941727,0.46681240462906765,0.8604651162790697,0.7171717171717171,pairing_dependence
tfidf,1,46,random_mismatch,full+I-random_mismatch,0.8886539816772376,0.7756832524249161,0.1450251497535442,0.4389008516467813,0.7906976744186046,0.7373737373737373,pairing_dependence
tfidf,1,46,random_mismatch,full+I-real,0.8672774254169603,0.7287646462533283,0.1521314153037957,0.4944420130314174,0.8372093023255814,0.7575757575757576,pairing_dependence
tfidf,1,47,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,47,random_mismatch,P+I-random_mismatch,0.6781771200375851,0.5974127110027946,0.21653870841397577,0.6246677439875954,0.5348837209302325,0.6868686868686869,pairing_dependence
tfidf,1,47,random_mismatch,P+I-real,0.7897580455719992,0.6215192073726111,0.1989189790542555,0.5884487705650816,0.6976744186046512,0.7171717171717171,pairing_dependence
tfidf,1,47,random_mismatch,full,0.8536528071411792,0.7122746209047164,0.1665130547764343,0.4982420517145648,0.8604651162790697,0.7171717171717171,pairing_dependence
tfidf,1,47,random_mismatch,full+I-random_mismatch,0.8703312191684285,0.7185719135572027,0.15011779865272487,0.4860243748437655,0.8604651162790697,0.7676767676767676,pairing_dependence
tfidf,1,47,random_mismatch,full+I-real,0.8914728682170543,0.7740666861919757,0.14922712187639334,0.4595794137874427,0.9069767441860465,0.6868686868686869,pairing_dependence
tfidf,1,48,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,48,random_mismatch,P+I-random_mismatch,0.6793516560958421,0.5579124307145413,0.223663364618356,0.6385419063591395,0.627906976744186,0.6565656565656566,pairing_dependence
tfidf,1,48,random_mismatch,P+I-real,0.7972750763448437,0.632786069358936,0.2046316185215012,0.6018021513809737,0.7209302325581395,0.7171717171717171,pairing_dependence
tfidf,1,48,random_mismatch,full,0.8510688278130139,0.7065534573811032,0.16654730036646204,0.5309316202636006,0.8837209302325582,0.7171717171717171,pairing_dependence
tfidf,1,48,random_mismatch,full+I-random_mismatch,0.8853652807141179,0.7707871612011722,0.14110747365200713,0.43556825811965794,0.8604651162790697,0.7474747474747475,pairing_dependence
tfidf,1,48,random_mismatch,full+I-real,0.8790227859995302,0.749789350739206,0.15287581761297792,0.46619837909019785,0.8604651162790697,0.7272727272727273,pairing_dependence
tfidf,1,49,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,49,random_mismatch,P+I-random_mismatch,0.6622034296452901,0.5546414852489845,0.22402515980979032,0.6449877382480999,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,49,random_mismatch,P+I-real,0.7817712003758516,0.6666589737277282,0.19458442708847976,0.5756787748713276,0.7209302325581395,0.7070707070707071,pairing_dependence
tfidf,1,49,random_mismatch,full,0.8759689922480619,0.7441482549414715,0.15326746578941727,0.46681240462906765,0.8604651162790697,0.7171717171717171,pairing_dependence
tfidf,1,49,random_mismatch,full+I-random_mismatch,0.8816067653276956,0.7595730497149148,0.14587041260741349,0.44603868674029706,0.7674418604651163,0.7777777777777778,pairing_dependence
tfidf,1,49,random_mismatch,full+I-real,0.8691566831101714,0.7324216350071369,0.14873998252654802,0.4804171584390981,0.8372093023255814,0.7474747474747475,pairing_dependence
tfidf,1,50,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,50,random_mismatch,P+I-random_mismatch,0.6962649753347429,0.6100564789189111,0.21566555942864216,0.6257212429649306,0.6046511627906976,0.696969696969697,pairing_dependence
tfidf,1,50,random_mismatch,P+I-real,0.7845900869156682,0.6446992143473066,0.20362093908269036,0.5978126606258423,0.7209302325581395,0.7070707070707071,pairing_dependence
tfidf,1,50,random_mismatch,full,0.8607000234907212,0.737246486645752,0.1518811380975479,0.45166824426339575,0.813953488372093,0.7474747474747475,pairing_dependence
tfidf,1,50,random_mismatch,full+I-random_mismatch,0.8691566831101716,0.7342976623338684,0.14786065260243686,0.4753602040948747,0.8372093023255814,0.7575757575757576,pairing_dependence
tfidf,1,50,random_mismatch,full+I-real,0.8599953018557669,0.7128872651080567,0.15882574751416986,0.5093772722071448,0.8604651162790697,0.7373737373737373,pairing_dependence
tfidf,1,51,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,51,random_mismatch,P+I-random_mismatch,0.6617336152219873,0.515970023117791,0.22930821720679462,0.6545217788965743,0.627906976744186,0.6767676767676768,pairing_dependence
tfidf,1,51,random_mismatch,P+I-real,0.804557199906037,0.6961431194685739,0.21445508018144682,0.6208142852433146,0.7209302325581395,0.7070707070707071,pairing_dependence
tfidf,1,51,random_mismatch,full,0.8879492600422833,0.768247670191529,0.1427386969136796,0.43723421722398176,0.8372093023255814,0.7373737373737373,pairing_dependence
tfidf,1,51,random_mismatch,full+I-random_mismatch,0.8637538172421894,0.7445991736581112,0.155851034190246,0.4666769611506698,0.813953488372093,0.696969696969697,pairing_dependence
tfidf,1,51,random_mismatch,full+I-real,0.8555320648343904,0.7251467223846069,0.16356309167266322,0.486725459658974,0.8372093023255814,0.7171717171717171,pairing_dependence
tfidf,1,52,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,52,random_mismatch,P+I-random_mismatch,0.6995536762978624,0.6299092550533191,0.21209624964255908,0.6163446010189193,0.5581395348837209,0.6868686868686869,pairing_dependence
tfidf,1,52,random_mismatch,P+I-real,0.7888184167253934,0.6321768349116659,0.19261523090015398,0.5753017216588758,0.7209302325581395,0.7171717171717171,pairing_dependence
tfidf,1,52,random_mismatch,full,0.8879492600422833,0.768247670191529,0.1427386969136796,0.43723421722398176,0.8372093023255814,0.7373737373737373,pairing_dependence
tfidf,1,52,random_mismatch,full+I-random_mismatch,0.8811369509043927,0.7532262253757477,0.15707316605584812,0.4784646673042656,0.9069767441860465,0.7070707070707071,pairing_dependence
tfidf,1,52,random_mismatch,full+I-real,0.881841672539347,0.7459245948580094,0.1547640561882549,0.4747025923331351,0.8837209302325582,0.7373737373737373,pairing_dependence
tfidf,1,53,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,53,random_mismatch,P+I-random_mismatch,0.6053558844256519,0.45398609136279455,0.2365123094816157,0.6684580651281097,0.4883720930232558,0.6161616161616161,pairing_dependence
tfidf,1,53,random_mismatch,P+I-real,0.788583509513742,0.6632361235167272,0.19448744872513601,0.573362251374693,0.7209302325581395,0.7070707070707071,pairing_dependence
tfidf,1,53,random_mismatch,full,0.8879492600422833,0.768247670191529,0.1427386969136796,0.43723421722398176,0.8372093023255814,0.7373737373737373,pairing_dependence
tfidf,1,53,random_mismatch,full+I-random_mismatch,0.8745595489781536,0.7406833059799044,0.15809608830115846,0.4832218105110804,0.8837209302325582,0.7373737373737373,pairing_dependence
tfidf,1,53,random_mismatch,full+I-real,0.8691566831101714,0.7324216350071369,0.14873998252654802,0.4804171584390981,0.8372093023255814,0.7474747474747475,pairing_dependence
tfidf,1,54,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,54,random_mismatch,P+I-random_mismatch,0.6676062955132723,0.5199375423076111,0.2296514059764209,0.6503266246610613,0.6046511627906976,0.6666666666666666,pairing_dependence
tfidf,1,54,random_mismatch,P+I-real,0.7864693446088794,0.6425951472959296,0.19773757050755833,0.5859437029127142,0.7209302325581395,0.7171717171717171,pairing_dependence
tfidf,1,54,random_mismatch,full,0.8759689922480619,0.7441482549414715,0.15326746578941727,0.46681240462906765,0.8604651162790697,0.7171717171717171,pairing_dependence
tfidf,1,54,random_mismatch,full+I-random_mismatch,0.875968992248062,0.7476875801676844,0.1574876949880082,0.4793254943452916,0.9069767441860465,0.696969696969697,pairing_dependence
tfidf,1,54,random_mismatch,full+I-real,0.8905332393704487,0.772805393993158,0.1427900526253561,0.43723826532215115,0.8372093023255814,0.7373737373737373,pairing_dependence
tfidf,1,55,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,55,random_mismatch,P+I-random_mismatch,0.666901573878318,0.5659845509557877,0.2384889856006692,0.669959902132265,0.6744186046511628,0.6363636363636364,pairing_dependence
tfidf,1,55,random_mismatch,P+I-real,0.7944561898050269,0.6188761842252538,0.19897623952743163,0.5881454438445256,0.7209302325581395,0.7171717171717171,pairing_dependence
tfidf,1,55,random_mismatch,full,0.8879492600422833,0.768247670191529,0.1427386969136796,0.43723421722398176,0.8372093023255814,0.7373737373737373,pairing_dependence
tfidf,1,55,random_mismatch,full+I-random_mismatch,0.8834860230209067,0.760996164944872,0.14604735883843295,0.44439064237800635,0.813953488372093,0.7373737373737373,pairing_dependence
tfidf,1,55,random_mismatch,full+I-real,0.8860700023490721,0.7583855387930281,0.15931288686401515,0.48853952755548935,0.9302325581395349,0.6767676767676768,pairing_dependence
tfidf,1,56,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,56,random_mismatch,P+I-random_mismatch,0.6591496358938219,0.5642762640114646,0.221224469854,0.6357166326127774,0.5813953488372093,0.6666666666666666,pairing_dependence
tfidf,1,56,random_mismatch,P+I-real,0.7914023960535588,0.6351583542241848,0.20418228600596613,0.5995201411814405,0.6976744186046512,0.7171717171717171,pairing_dependence
tfidf,1,56,random_mismatch,full,0.8879492600422833,0.768247670191529,0.1427386969136796,0.43723421722398176,0.8372093023255814,0.7373737373737373,pairing_dependence
tfidf,1,56,random_mismatch,full+I-random_mismatch,0.8773784355179703,0.7466834969358345,0.15742898037985992,0.4819530350914751,0.8837209302325582,0.696969696969697,pairing_dependence
tfidf,1,56,random_mismatch,full+I-real,0.8797275076344844,0.7503009625287638,0.15752216011879272,0.4797602134693583,0.9069767441860465,0.696969696969697,pairing_dependence
tfidf,1,57,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,57,random_mismatch,P+I-random_mismatch,0.6687808315715293,0.5521329691903427,0.22290087944166057,0.6424576499689049,0.627906976744186,0.696969696969697,pairing_dependence
tfidf,1,57,random_mismatch,P+I-real,0.7843551797040168,0.6549743662412553,0.19232814829863093,0.5656438669196124,0.6976744186046512,0.7171717171717171,pairing_dependence
tfidf,1,57,random_mismatch,full,0.8513037350246653,0.721291322432721,0.1680783880336951,0.49999174601904683,0.8837209302325582,0.6767676767676768,pairing_dependence
tfidf,1,57,random_mismatch,full+I-random_mismatch,0.8637538172421894,0.7452435056781973,0.15928388117540546,0.47457647473795267,0.8372093023255814,0.696969696969697,pairing_dependence
tfidf,1,57,random_mismatch,full+I-real,0.8905332393704487,0.772805393993158,0.1427900526253561,0.43723826532215115,0.8372093023255814,0.7373737373737373,pairing_dependence
tfidf,1,58,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,58,random_mismatch,P+I-random_mismatch,0.6546863988724454,0.5103736136609134,0.23293709916099423,0.6566581765971982,0.5813953488372093,0.6161616161616161,pairing_dependence
tfidf,1,58,random_mismatch,P+I-real,0.7845900869156682,0.6446992143473066,0.20362093908269036,0.5978126606258423,0.7209302325581395,0.7070707070707071,pairing_dependence
tfidf,1,58,random_mismatch,full,0.8658679821470521,0.7466806873257074,0.15320435441840213,0.4575883334351358,0.813953488372093,0.7272727272727273,pairing_dependence
tfidf,1,58,random_mismatch,full+I-random_mismatch,0.8809020436927414,0.7645225239378366,0.14502490677912155,0.4637712776230161,0.8604651162790697,0.7575757575757576,pairing_dependence
tfidf,1,58,random_mismatch,full+I-real,0.8905332393704487,0.772805393993158,0.1427900526253561,0.43723826532215115,0.8372093023255814,0.7373737373737373,pairing_dependence
tfidf,1,59,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,59,random_mismatch,P+I-random_mismatch,0.709419779187221,0.5785042748089576,0.23025542740894386,0.6540278439728137,0.6511627906976745,0.6767676767676768,pairing_dependence
tfidf,1,59,random_mismatch,P+I-real,0.7930467465351186,0.6371299315354308,0.2043078383549925,0.6005981149602249,0.6976744186046512,0.7171717171717171,pairing_dependence
tfidf,1,59,random_mismatch,full,0.8703312191684285,0.7350647372489467,0.15397419770710286,0.4700610831890318,0.8837209302325582,0.7171717171717171,pairing_dependence
tfidf,1,59,random_mismatch,full+I-random_mismatch,0.8543575287761335,0.7193767020041852,0.16474509505578944,0.49358269445372777,0.8372093023255814,0.696969696969697,pairing_dependence
tfidf,1,59,random_mismatch,full+I-real,0.8710359408033828,0.7217920142581988,0.15708410445138304,0.5292999842941029,0.9069767441860465,0.7272727272727273,pairing_dependence
tfidf,1,60,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,60,random_mismatch,P+I-random_mismatch,0.7047216349541932,0.5947551635153704,0.21664858997501416,0.6253155760112072,0.5813953488372093,0.6262626262626263,pairing_dependence
tfidf,1,60,random_mismatch,P+I-real,0.7885835095137421,0.6365304683901996,0.1923487112068214,0.573794358517571,0.7209302325581395,0.7171717171717171,pairing_dependence
tfidf,1,60,random_mismatch,full,0.8682170542635659,0.732851898761379,0.1485406490882378,0.4798453209774329,0.8372093023255814,0.7474747474747475,pairing_dependence
tfidf,1,60,random_mismatch,full+I-random_mismatch,0.8893587033121917,0.7673676219613464,0.1443150041273423,0.44588424597704707,0.8604651162790697,0.7373737373737373,pairing_dependence
tfidf,1,60,random_mismatch,full+I-real,0.8797275076344844,0.7503009625287638,0.15752216011879272,0.4797602134693583,0.9069767441860465,0.696969696969697,pairing_dependence
tfidf,1,61,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,61,random_mismatch,P+I-random_mismatch,0.6518675123326286,0.5293779461861956,0.2256157521786242,0.6458828493310758,0.5581395348837209,0.6363636363636364,pairing_dependence
tfidf,1,61,random_mismatch,P+I-real,0.78318064364576,0.6436103899139425,0.19741379034104964,0.5847396664919655,0.6976744186046512,0.7171717171717171,pairing_dependence
tfidf,1,61,random_mismatch,full,0.8870096311956777,0.7677140176420109,0.14708396165323492,0.450059442402807,0.8837209302325582,0.7070707070707071,pairing_dependence
tfidf,1,61,random_mismatch,full+I-random_mismatch,0.8778482499412732,0.7429299455158289,0.15745792311915152,0.4799105717830379,0.9069767441860465,0.6767676767676768,pairing_dependence
tfidf,1,61,random_mismatch,full+I-real,0.8905332393704487,0.772805393993158,0.1427900526253561,0.43723826532215115,0.8372093023255814,0.7373737373737373,pairing_dependence
tfidf,1,62,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,62,random_mismatch,P+I-random_mismatch,0.651397697909326,0.5123148498511702,0.23006832733578308,0.6501153825600176,0.5813953488372093,0.6262626262626263,pairing_dependence
tfidf,1,62,random_mismatch,P+I-real,0.7885835095137421,0.6275971729454156,0.191868451938939,0.5731348645855449,0.6976744186046512,0.7171717171717171,pairing_dependence
tfidf,1,62,random_mismatch,full,0.8649283533004464,0.7375365968490811,0.15598428590069663,0.468663864309479,0.8372093023255814,0.7373737373737373,pairing_dependence
tfidf,1,62,random_mismatch,full+I-random_mismatch,0.8607000234907212,0.7102637425500796,0.15459533662007904,0.4995326074567262,0.8837209302325582,0.7171717171717171,pairing_dependence
tfidf,1,62,random_mismatch,full+I-real,0.8691566831101715,0.7509337186796178,0.1534773266850414,0.4577653458909274,0.813953488372093,0.7272727272727273,pairing_dependence
tfidf,1,63,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,63,random_mismatch,P+I-random_mismatch,0.6650223161851069,0.5398953800226117,0.23114974368525396,0.6547572076074217,0.5813953488372093,0.6868686868686869,pairing_dependence
tfidf,1,63,random_mismatch,P+I-real,0.792107117688513,0.6353754517738055,0.20320018055283787,0.5942921007084588,0.6976744186046512,0.7070707070707071,pairing_dependence
tfidf,1,63,random_mismatch,full,0.8792576932111815,0.7732321335063115,0.14305575222800254,0.43633591367540225,0.813953488372093,0.7474747474747475,pairing_dependence
tfidf,1,63,random_mismatch,full+I-random_mismatch,0.8860700023490721,0.768103029496943,0.14336151216620063,0.4387684553762914,0.8372093023255814,0.7575757575757576,pairing_dependence
tfidf,1,63,random_mismatch,full+I-real,0.8790227859995302,0.749789350739206,0.15287581761297792,0.46619837909019785,0.8604651162790697,0.7272727272727273,pairing_dependence
tfidf,1,64,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,64,random_mismatch,P+I-random_mismatch,0.6910970166784121,0.5476367437925724,0.21644519630939524,0.6249938682208014,0.6046511627906976,0.6868686868686869,pairing_dependence
tfidf,1,64,random_mismatch,P+I-real,0.7845900869156682,0.6688739092679968,0.1864940549649874,0.557988368994412,0.6976744186046512,0.7272727272727273,pairing_dependence
tfidf,1,64,random_mismatch,full,0.8879492600422833,0.768247670191529,0.1427386969136796,0.43723421722398176,0.8372093023255814,0.7373737373737373,pairing_dependence
tfidf,1,64,random_mismatch,full+I-random_mismatch,0.879492600422833,0.7486892419878042,0.1510680871975168,0.4617881028332304,0.8604651162790697,0.7171717171717171,pairing_dependence
tfidf,1,64,random_mismatch,full+I-real,0.8905332393704487,0.772805393993158,0.1427900526253561,0.43723826532215115,0.8372093023255814,0.7373737373737373,pairing_dependence
tfidf,1,65,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,65,random_mismatch,P+I-random_mismatch,0.7105943152454779,0.6152388050148705,0.21541417922805667,0.6288053355965313,0.6511627906976745,0.6565656565656566,pairing_dependence
tfidf,1,65,random_mismatch,P+I-real,0.7968052619215409,0.6465812253339537,0.20352396071934659,0.5954961371292076,0.7209302325581395,0.7070707070707071,pairing_dependence
tfidf,1,65,random_mismatch,full,0.8879492600422833,0.768247670191529,0.1427386969136796,0.43723421722398176,0.8372093023255814,0.7373737373737373,pairing_dependence
tfidf,1,65,random_mismatch,full+I-random_mismatch,0.873619920131548,0.7332041911507933,0.14739925329487868,0.45660585132035386,0.7906976744186046,0.7575757575757576,pairing_dependence
tfidf,1,65,random_mismatch,full+I-real,0.8656330749354005,0.7486981133722871,0.15812366919085624,0.47132718027008785,0.8604651162790697,0.696969696969697,pairing_dependence
tfidf,1,66,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,66,random_mismatch,P+I-random_mismatch,0.687573408503641,0.5275597262047698,0.22368472842715068,0.6452511872471796,0.5813953488372093,0.6666666666666666,pairing_dependence
tfidf,1,66,random_mismatch,P+I-real,0.794456189805027,0.6391886074371246,0.2074067933309841,0.6029426399989765,0.6976744186046512,0.7070707070707071,pairing_dependence
tfidf,1,66,random_mismatch,full,0.8759689922480619,0.7441482549414715,0.15326746578941727,0.46681240462906765,0.8604651162790697,0.7171717171717171,pairing_dependence
tfidf,1,66,random_mismatch,full+I-random_mismatch,0.86892177589852,0.7245471958682099,0.15670622440878865,0.4798851549328837,0.8372093023255814,0.7373737373737373,pairing_dependence
tfidf,1,66,random_mismatch,full+I-real,0.8555320648343904,0.7251467223846069,0.16356309167266322,0.486725459658974,0.8372093023255814,0.7171717171717171,pairing_dependence
tfidf,1,67,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,67,random_mismatch,P+I-random_mismatch,0.6901573878318065,0.5467971925643748,0.22343036635138946,0.6380194139136233,0.6511627906976745,0.6363636363636364,pairing_dependence
tfidf,1,67,random_mismatch,P+I-real,0.7993892412497065,0.6477191111044768,0.2077305734974928,0.6041466764197254,0.7209302325581395,0.7070707070707071,pairing_dependence
tfidf,1,67,random_mismatch,full,0.891942682640357,0.7689603651582676,0.14754857663451387,0.45747851583002913,0.8837209302325582,0.7272727272727273,pairing_dependence
