representation,repeat,subset,scale,n_participants,r2,mae,rmse,spearman_rho,mse_improvement,target_mse,null_mse,source_score_scale_sensitive,standardization_scope,interpretation_scope,n_outer_folds
tfidf,3,P+Q+R+D,raw,142,0.7761637728562475,0.17772730101662312,0.21779221313733926,0.9054424748161639,0.7761637728562475,0.04743344810326021,0.21191139927853328,False,none,recoverability_scale_sensitivity,5
tfidf,3,P+Q+R+D,outer_train_standardized,142,0.7744596795191836,0.4565511946007499,0.5608123807776222,0.8998137014319215,0.7744596795191836,0.31451052643346467,1.3944758336911904,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,3,P+R,raw,142,0.7692738778313446,0.18410573640438024,0.2211187359742941,0.9029990087826468,0.7692738778313446,0.04889349539886958,0.21191139927853328,False,none,recoverability_scale_sensitivity,5
tfidf,3,P+R,outer_train_standardized,142,0.7680310652423411,0.4725664395054384,0.5687486911515874,0.8971732492859255,0.7680310652423411,0.32347507368664374,1.3944758336911904,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,3,P+R+D,raw,142,0.7759655200289686,0.1787184916868216,0.21788864159772028,0.906481890899032,0.7759655200289686,0.04747546013729981,0.21191139927853328,False,none,recoverability_scale_sensitivity,5
tfidf,3,P+R+D,outer_train_standardized,142,0.7744814994952453,0.45892652417357216,0.5607852521279024,0.9003166446978254,0.7744814994952453,0.3144800990041551,1.3944758336911904,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,3,Q,raw,142,0.22831820706673245,0.3544008560205986,0.4043861626443913,0.49807100301556406,0.22831820706673245,0.1635281685382561,0.21191139927853328,False,none,recoverability_scale_sensitivity,5
tfidf,3,Q,outer_train_standardized,142,0.228716057558911,0.9074631325137348,1.0370809122957407,0.4953593005735649,0.228716057558911,1.0755368186481657,1.3944758336911904,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,3,Q+D,raw,142,0.4726517301201585,0.27873977995249133,0.33429195290546676,0.7224088467720473,0.4726517301201585,0.11175110977735081,0.21191139927853328,False,none,recoverability_scale_sensitivity,5
tfidf,3,Q+D,outer_train_standardized,142,0.46874303528252403,0.7152590561860196,0.8607119139286116,0.7196468500034577,0.46874303528252403,0.7408249987786537,1.3944758336911904,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,3,Q+R,raw,142,0.7610635885125832,0.18522345956433808,0.2250185532281503,0.9035312904057287,0.7610635885125832,0.05063334929688991,0.21191139927853328,False,none,recoverability_scale_sensitivity,5
tfidf,3,Q+R,outer_train_standardized,142,0.7593757035327199,0.4757295972678821,0.5792622604853234,0.8963014809583585,0.7593757035327199,0.33554476642256664,1.3944758336911904,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,3,Q+R+D,raw,142,0.7709399318864131,0.1793508853032708,0.2203189495998616,0.9023451825369716,0.7709399318864131,0.04854043955278635,0.21191139927853328,False,none,recoverability_scale_sensitivity,5
tfidf,3,Q+R+D,outer_train_standardized,142,0.769161381340238,0.4608462884899094,0.567361326848856,0.8957398609780989,0.769161381340238,0.32189887520369437,1.3944758336911904,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,3,R,raw,142,0.7583548206275527,0.18778934441913805,0.22629045072589227,0.901138118698802,0.7583548206275527,0.05120736808972748,0.21191139927853328,False,none,recoverability_scale_sensitivity,5
tfidf,3,R,outer_train_standardized,142,0.7572844988276987,0.4820657629137576,0.581773925891338,0.8944783116194565,0.7572844988276987,0.3384609008470201,1.3944758336911904,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,3,R+D,raw,142,0.7707596290964897,0.18061407885412514,0.22040564368748103,0.9041138663554008,0.7707596290964897,0.04857864776929285,0.21191139927853328,False,none,recoverability_scale_sensitivity,5
tfidf,3,R+D,outer_train_standardized,142,0.7692224256171134,0.4638634842435362,0.5672863037609902,0.8975085447965282,0.7692224256171134,0.3218137504348064,1.3944758336911904,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,3,null,raw,142,0.0,0.40092143251388723,0.46033835303886345,0.05047559754009718,0.0,0.21191139927853328,0.21191139927853328,False,none,recoverability_scale_sensitivity,5
tfidf,3,null,outer_train_standardized,142,0.0,1.0272597183499506,1.1808792629609475,,0.0,1.3944758336911904,1.3944758336911904,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,4,D,raw,142,0.22755897264217795,0.3464640738035398,0.41219384923897595,0.5166002711702442,0.22755897264217795,0.16990376935044366,0.2199569460099874,False,none,recoverability_scale_sensitivity,5
tfidf,4,D,outer_train_standardized,142,0.23354623997017776,0.8931914556400973,1.0613694103659195,0.5217177189008175,0.23354623997017776,1.1265050252604996,1.4697625401650687,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,4,P,raw,142,0.26923821527312997,0.33855973565040964,0.40091910708936057,0.5762158129553995,0.26923821527312997,0.1607361304293302,0.2199569460099874,False,none,recoverability_scale_sensitivity,5
tfidf,4,P,outer_train_standardized,142,0.2676756322585955,0.8760684728423466,1.037469480493949,0.581735615298696,0.2676756322585955,1.0763429229563846,1.4697625401650687,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,4,P+D,raw,142,0.2998861018213409,0.32955313324181107,0.3924218583393707,0.5891204989197198,0.2998861018213409,0.15399491490252512,0.2199569460099874,False,none,recoverability_scale_sensitivity,5
tfidf,4,P+D,outer_train_standardized,142,0.30222434787029273,0.8508483609107946,1.012701592246944,0.5915010970449988,0.30222434787029273,1.0255645149394959,1.4697625401650687,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,4,P+Q,raw,142,0.41723145382874094,0.30094751290823574,0.35802791741219075,0.6746040893478713,0.41723145382874094,0.12818398964651048,0.2199569460099874,False,none,recoverability_scale_sensitivity,5
tfidf,4,P+Q,outer_train_standardized,142,0.42021629385821613,0.7764792823159381,0.9231166625542332,0.6787198417405191,0.42021629385821613,0.852144372685266,1.4697625401650687,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,4,P+Q+D,raw,142,0.49305677957161886,0.2718133671608031,0.3339246660040174,0.7503012420603071,0.49305677957161886,0.11150568256589458,0.2199569460099874,False,none,recoverability_scale_sensitivity,5
tfidf,4,P+Q+D,outer_train_standardized,142,0.49595894479214897,0.7012690313857705,0.8607093944240255,0.7494713856715656,0.49595894479214897,0.7408206616497727,1.4697625401650687,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,4,P+Q+R,raw,142,0.7921311033091479,0.17146372691224004,0.21382751854376789,0.9137829506424053,0.7921311033091479,0.0457222076865854,0.2199569460099874,False,none,recoverability_scale_sensitivity,5
tfidf,4,P+Q+R,outer_train_standardized,142,0.7908412670018004,0.4437362424762335,0.5544489793562085,0.9134057431929774,0.7908412670018004,0.3074136707091414,1.4697625401650687,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,4,P+Q+R+D,raw,142,0.795437981469595,0.16886127489707303,0.21211986438234948,0.9117586039971418,0.795437981469595,0.044994836865586335,0.2199569460099874,False,none,recoverability_scale_sensitivity,5
tfidf,4,P+Q+R+D,outer_train_standardized,142,0.7944131020422402,0.43680931998246414,0.5496943890627353,0.909302564381977,0.7944131020422402,0.3021639213670537,1.4697625401650687,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,4,P+R,raw,142,0.7939222116969045,0.17023766310763672,0.2129042999933106,0.9109958067105205,0.7939222116969045,0.04532824095564159,0.2199569460099874,False,none,recoverability_scale_sensitivity,5
tfidf,4,P+R,outer_train_standardized,142,0.7929417835523047,0.44032100960279674,0.5516578742012238,0.9105054370262642,0.7929417835523047,0.3043264101682132,1.4697625401650687,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,4,P+R+D,raw,142,0.795606863547566,0.1698540269733296,0.2120322854649263,0.9119472077218558,0.795606863547566,0.04495769007948,0.2199569460099874,False,none,recoverability_scale_sensitivity,5
tfidf,4,P+R+D,outer_train_standardized,142,0.794773500051365,0.43937335664942057,0.5492123650043688,0.9091810197593835,0.794773500051365,0.30163422187369204,1.4697625401650687,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,4,Q,raw,142,0.2773594935715399,0.3446562913769662,0.39868508732722213,0.5824062063199013,0.2773594935715399,0.15894979885711474,0.2199569460099874,False,none,recoverability_scale_sensitivity,5
tfidf,4,Q,outer_train_standardized,142,0.27500718753627984,0.891736939964033,1.0322631823561734,0.5782862627333709,0.27500718753627984,1.0655672776480947,1.4697625401650687,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,4,Q+D,raw,142,0.4579061479458246,0.2794745625998126,0.34530755588116857,0.7219184770877909,0.4579061479458246,0.11923730814862635,0.2199569460099874,False,none,recoverability_scale_sensitivity,5
tfidf,4,Q+D,outer_train_standardized,142,0.46155540667744255,0.7203792761877098,0.8895986135442823,0.7189217734617794,0.46155540667744255,0.7913856932199094,1.4697625401650687,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,4,Q+R,raw,142,0.7863419771871327,0.17572555275943147,0.21678460782179737,0.9141643492857159,0.7863419771871327,0.04699556618845049,0.2199569460099874,False,none,recoverability_scale_sensitivity,5
tfidf,4,Q+R,outer_train_standardized,142,0.7851288513312676,0.45485040475682964,0.5619693632890873,0.9134225079685075,0.7851288513312676,0.3158095652755422,1.4697625401650687,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,4,Q+R+D,raw,142,0.7920484120159881,0.17152480266490852,0.2138700451463235,0.9118591926503226,0.7920484120159881,0.045740396210890454,0.2199569460099874,False,none,recoverability_scale_sensitivity,5
tfidf,4,Q+R+D,outer_train_standardized,142,0.7911176662619366,0.44371671404689383,0.554082511391998,0.9095959479537544,0.7911176662619366,0.30700742943046366,1.4697625401650687,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,4,R,raw,142,0.7874748395910718,0.17661080918185654,0.21620912384501845,0.917504730810095,0.7874748395910718,0.04674638523383052,0.2199569460099874,False,none,recoverability_scale_sensitivity,5
tfidf,4,R,outer_train_standardized,142,0.7865449510433281,0.45700722146469575,0.5601144838027464,0.9150654559704605,0.7865449510433281,0.31372823496561714,1.4697625401650687,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,4,R+D,raw,142,0.7928779311354255,0.172036292989551,0.21344305497889152,0.9130830212640222,0.7928779311354255,0.0455579377187221,0.2199569460099874,False,none,recoverability_scale_sensitivity,5
tfidf,4,R+D,outer_train_standardized,142,0.792160595187017,0.4450088679498175,0.5526975407619666,0.9113311022211232,0.792160595187017,0.30547457156432584,1.4697625401650687,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,4,null,raw,142,0.0,0.40390045860817747,0.46899567802911296,-0.09119828301312471,0.0,0.2199569460099874,0.2199569460099874,False,none,recoverability_scale_sensitivity,5
tfidf,4,null,outer_train_standardized,142,0.0,1.0446775234922332,1.212337634557745,,0.0,1.4697625401650687,1.4697625401650687,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,5,D,raw,142,0.22877950040869433,0.35823548159814506,0.42079950393067866,0.5190657809269764,0.22877950040869433,0.17707222250830526,0.22959999455686342,False,none,recoverability_scale_sensitivity,5
tfidf,5,D,outer_train_standardized,142,0.22774640121692347,0.9465920869262958,1.1134021277328747,0.5413881263240372,0.22774640121692347,1.2396642980400925,1.6052554497558387,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,5,P,raw,142,0.24392615859357247,0.35554746030325307,0.4166467927051672,0.5413911829854294,0.24392615859357247,0.17359454987150258,0.22959999455686342,False,none,recoverability_scale_sensitivity,5
tfidf,5,P,outer_train_standardized,142,0.2338432298822567,0.9424736103135466,1.108998345624933,0.5517099023242266,0.2338432298822567,1.2298773305988386,1.6052554497558387,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,5,P+D,raw,142,0.32147267658575085,0.3261632961960768,0.39470225456994124,0.5985967882881278,0.32147267658575085,0.1557898697625947,0.22959999455686342,False,none,recoverability_scale_sensitivity,5
tfidf,5,P+D,outer_train_standardized,142,0.31946777442720353,0.8627060936650607,1.045192835717506,0.6060193926540945,0.31946777442720353,1.0924280638352013,1.6052554497558387,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,5,P+Q,raw,142,0.40187080130157815,0.3153318834722732,0.3705812471853625,0.6560580564176609,0.40187080130157815,0.13733046076545874,0.22959999455686342,False,none,recoverability_scale_sensitivity,5
tfidf,5,P+Q,outer_train_standardized,142,0.39667087835073855,0.8360303492621501,0.9841226349006917,0.6567873241532217,0.39667087835073855,0.9684973605238802,1.6052554497558387,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,5,P+Q+D,raw,142,0.4480030176072707,0.2921374978944105,0.3560035170511321,0.7000572097964967,0.4480030176072707,0.12673850415277568,0.22959999455686342,False,none,recoverability_scale_sensitivity,5
tfidf,5,P+Q+D,outer_train_standardized,142,0.4469663398552546,0.7728531089633747,0.9422103251640639,0.7114363011875748,0.4469663398552546,0.887760296845771,1.6052554497558387,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,5,P+Q+R,raw,142,0.7758963924900327,0.1863111796126365,0.22683515394325884,0.9109706595472253,0.7758963924900327,0.05145418706446194,0.22959999455686342,False,none,recoverability_scale_sensitivity,5
tfidf,5,P+Q+R,outer_train_standardized,142,0.7744508040786907,0.4940845974046256,0.6017176048120324,0.9115238971397198,0.7744508040786907,0.36206407594072915,1.6052554497558387,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,5,P+Q+R+D,raw,142,0.7809653350898903,0.18313723545617006,0.22425511782593857,0.9167251687479439,0.7809653350898903,0.05029035787112559,0.22959999455686342,False,none,recoverability_scale_sensitivity,5
tfidf,5,P+Q+R+D,outer_train_standardized,142,0.7805057902245667,0.48509678456656563,0.5935859469629192,0.9155390608791868,0.7805057902245667,0.3523442764318656,1.6052554497558387,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,5,P+R,raw,142,0.774855690215379,0.18796112730968956,0.22736123746377204,0.9135272878155709,0.774855690215379,0.05169313230105774,0.22959999455686342,False,none,recoverability_scale_sensitivity,5
tfidf,5,P+R,outer_train_standardized,142,0.7737935042224937,0.4977828817494624,0.6025937355441169,0.9136572148259292,0.7737935042224937,0.3631192101170131,1.6052554497558387,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,5,P+R+D,raw,142,0.7811907654805921,0.18402552157130933,0.22413968647842689,0.917504730810095,0.7811907654805921,0.050238599054647504,0.22959999455686342,False,none,recoverability_scale_sensitivity,5
tfidf,5,P+R+D,outer_train_standardized,142,0.780881493842315,0.4871071418159009,0.5930777151031577,0.9185692940562584,0.780881493842315,0.35174117615198225,1.6052554497558387,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,5,Q,raw,142,0.2501630810205825,0.361422339356567,0.41492475524630906,0.48578661374585863,0.2501630810205825,0.1721625525162095,0.22959999455686342,False,none,recoverability_scale_sensitivity,5
tfidf,5,Q,outer_train_standardized,142,0.24880486993057216,0.9544696858377842,1.0981166041791715,0.48898030348434907,0.24880486993057216,1.205860076373995,1.6052554497558387,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,5,Q+D,raw,142,0.4170048211770343,0.3072828693886108,0.36586293865931613,0.6825715489185673,0.4170048211770343,0.13385568988443053,0.22959999455686342,False,none,recoverability_scale_sensitivity,5
tfidf,5,Q+D,outer_train_standardized,142,0.4227630233734999,0.8091670966864333,0.9626072940354613,0.6954929996584178,0.4227630233734999,0.926612802530273,1.6052554497558387,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,5,Q+R,raw,142,0.7673946468112852,0.19088980310250392,0.2310977884490161,0.9085188111259433,0.7673946468112852,0.0534061878260262,0.22959999455686342,False,none,recoverability_scale_sensitivity,5
tfidf,5,Q+R,outer_train_standardized,142,0.7667322688266415,0.505243515964012,0.6119267086164925,0.9092816084125644,0.7667322688266415,0.3744542967182137,1.6052554497558387,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,5,Q+R+D,raw,142,0.774927249625305,0.18601796938449716,0.22732510257542662,0.9141392021224205,0.774927249625305,0.05167670226092824,0.22959999455686342,False,none,recoverability_scale_sensitivity,5
tfidf,5,Q+R+D,outer_train_standardized,142,0.7750370316820749,0.49228108216984895,0.6009351303473607,0.9135859645299262,0.7750370316820749,0.3611230308855993,1.6052554497558387,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,5,R,raw,142,0.7656124955325534,0.19246519315995844,0.23198139957747158,0.9092271228920915,0.7656124955325534,0.05381536974992253,0.22959999455686342,False,none,recoverability_scale_sensitivity,5
tfidf,5,R,outer_train_standardized,142,0.7653581495775915,0.5088582739394225,0.6137264122810469,0.9084517520238228,0.7653581495775915,0.3766601091313655,1.6052554497558387,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,5,R+D,raw,142,0.7753379507442958,0.18658418123250256,0.22711760232585115,0.9149522937356321,0.7753379507442958,0.05158240528624347,0.22959999455686342,False,none,recoverability_scale_sensitivity,5
tfidf,5,R+D,outer_train_standardized,142,0.7755698676892203,0.49354786542455625,0.6002230360301936,0.9161300192166241,0.7755698676892203,0.36026769298130307,1.6052554497558387,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,5,null,raw,142,0.0,0.41285597678138863,0.47916593634863425,-0.16884942895764882,0.0,0.22959999455686342,0.22959999455686342,False,none,recoverability_scale_sensitivity,5
tfidf,5,null,outer_train_standardized,142,0.0,1.0899640274909939,1.266986759897608,,0.0,1.6052554497558387,1.6052554497558387,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,6,D,raw,142,0.18967946518568135,0.3597125495168268,0.4269439529361518,0.4966947162613885,0.18967946518568135,0.182281138948747,0.22494942571153762,False,none,recoverability_scale_sensitivity,5
tfidf,6,D,outer_train_standardized,142,0.1923591276357587,0.9514196008350043,1.1291064641603425,0.5053935482792142,0.1923591276357587,1.274881407408671,1.578525123024862,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,6,P,raw,142,0.22675236288339307,0.3516237021557438,0.41706307904462625,0.4823665995377113,0.22675236288339307,0.17394161190218416,0.22494942571153762,False,none,recoverability_scale_sensitivity,5
tfidf,6,P,outer_train_standardized,142,0.22488913779378028,0.9301504987997131,1.1061337934996742,0.48170858209815354,0.22488913779378028,1.22353196912198,1.578525123024862,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,6,P+D,raw,142,0.26223628184930825,0.3397059650669273,0.40738130137354955,0.5236289033112528,0.26223628184930825,0.16595952470880682,0.22494942571153762,False,none,recoverability_scale_sensitivity,5
tfidf,6,P+D,outer_train_standardized,142,0.2622625468280073,0.8978657912941641,1.0791372035234297,0.5323884985257475,0.2622625468280073,1.164537104028368,1.578525123024862,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,6,P+Q,raw,142,0.4308880217633302,0.298492946006397,0.35780080026447114,0.6715529002013868,0.4308880217633302,0.12802141266989597,0.22494942571153762,False,none,recoverability_scale_sensitivity,5
tfidf,6,P+Q,outer_train_standardized,142,0.42743384905281623,0.7885150267614935,0.9506892519976099,0.6743400441332716,0.42743384905281623,0.903810053863775,1.578525123024862,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,6,P+Q+D,raw,142,0.4680901616355032,0.28549758820438204,0.34590867677814957,0.7300954963526135,0.4680901616355032,0.11965281267041035,0.22494942571153762,False,none,recoverability_scale_sensitivity,5
tfidf,6,P+Q+D,outer_train_standardized,142,0.4654780424360564,0.7560176574551621,0.9185621039554779,0.7297224800970681,0.4654780424360564,0.8437563388231142,1.578525123024862,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,6,P+Q+R,raw,142,0.7726415900913122,0.1817093184302882,0.22615071023467445,0.9042060726208165,0.7726415900913122,0.05114414373964769,0.22494942571153762,False,none,recoverability_scale_sensitivity,5
tfidf,6,P+Q+R,outer_train_standardized,142,0.7723410820397029,0.4801827850688982,0.599470867916853,0.9051197528872087,0.7723410820397029,0.359365321480985,1.578525123024862,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,6,P+Q+R+D,raw,142,0.7734720570077491,0.17902877742605514,0.225737304590364,0.8992185519006016,0.7734720570077491,0.050957330683722775,0.22494942571153762,False,none,recoverability_scale_sensitivity,5
tfidf,6,P+Q+R+D,outer_train_standardized,142,0.7717586675997286,0.47360984946273454,0.6002371842084568,0.9018338568833025,0.7717586675997286,0.360284677306497,1.578525123024862,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,6,P+R,raw,142,0.7745979288378244,0.1805312043801544,0.2251756346990556,0.9021230492611974,0.7745979288378244,0.05070406646212254,0.22494942571153762,False,none,recoverability_scale_sensitivity,5
tfidf,6,P+R,outer_train_standardized,142,0.7741363723095331,0.4767309852161589,0.5971025127119596,0.9053879892956909,0.7741363723095331,0.35653141068693583,1.578525123024862,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,6,P+R+D,raw,142,0.775247585700085,0.1784641676222193,0.2248508984283751,0.9006854697594884,0.775247585700085,0.05055792652404746,0.22494942571153762,False,none,recoverability_scale_sensitivity,5
tfidf,6,P+R+D,outer_train_standardized,142,0.7736262196526495,0.47212501436939885,0.5977764627955876,0.9039168802429216,0.7736262196526495,0.35733669947240454,1.578525123024862,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,6,Q,raw,142,0.3076353373924591,0.34088529290450603,0.3946479864848278,0.5647319417172578,0.3076353373924591,0.15574703323652883,0.22494942571153762,False,none,recoverability_scale_sensitivity,5
tfidf,6,Q,outer_train_standardized,142,0.305120331022939,0.9019010030318815,1.0473227845127264,0.569250048722629,0.305120331022939,1.0968850149594906,1.578525123024862,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,6,Q+D,raw,142,0.4344309138257856,0.2977144474867183,0.3566853531266579,0.6955726323421859,0.4344309138257856,0.12722444113508866,0.22494942571153762,False,none,recoverability_scale_sensitivity,5
tfidf,6,Q+D,outer_train_standardized,142,0.43133219472833195,0.7893419349835045,0.9474473163594577,0.7001033129292045,0.43133219472833195,0.8976564172767382,1.578525123024862,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,6,Q+R,raw,142,0.76243246841737,0.18738914392611175,0.23117240275867745,0.9002034824629971,0.76243246841737,0.053440679797220184,0.22494942571153762,False,none,recoverability_scale_sensitivity,5
tfidf,6,Q+R,outer_train_standardized,142,0.7622081484568882,0.49567427923104995,0.6126666399530827,0.9028774641600533,0.7622081484568882,0.3753604117114002,1.578525123024862,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,6,Q+R+D,raw,142,0.76644081056708,0.18319409537846745,0.22921388599425552,0.8973241322656966,0.76644081056708,0.05253900553258757,0.22494942571153762,False,none,recoverability_scale_sensitivity,5
tfidf,6,Q+R+D,outer_train_standardized,142,0.7646320603306322,0.48510626961302583,0.6095360579348009,0.8990215657881226,0.7646320603306322,0.37153420592269704,1.578525123024862,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,6,R,raw,142,0.7648958964684176,0.1874446693514727,0.2299707222057959,0.9043234260495274,0.7648958964684176,0.05288653307185534,0.22494942571153762,False,none,recoverability_scale_sensitivity,5
tfidf,6,R,outer_train_standardized,142,0.7646185675638243,0.49578813605169747,0.6095535288997042,0.9061004922557216,0.7646185675638243,0.3715555045940825,1.578525123024862,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,6,R+D,raw,142,0.7684309254987497,0.18307053326832165,0.2282352521448177,0.8991682575740113,0.7684309254987497,0.05209133032160852,0.22494942571153762,False,none,recoverability_scale_sensitivity,5
tfidf,6,R+D,outer_train_standardized,142,0.7666261539122616,0.48490488078847105,0.6069484979027729,0.9012219425764526,0.7666261539122616,0.36838647910643235,1.578525123024862,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,6,null,raw,142,0.0,0.40692009656594197,0.4742883360483764,-0.09239387025994314,0.0,0.22494942571153762,0.22494942571153762,False,none,recoverability_scale_sensitivity,5
tfidf,6,null,outer_train_standardized,142,0.0,1.0776115164107223,1.2563936974630452,,0.0,1.578525123024862,1.578525123024862,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,7,D,raw,142,0.2614045755354262,0.3475580242884488,0.4068373339639704,0.5574476467494149,0.2614045755354262,0.1655166163069112,0.22409645500701322,False,none,recoverability_scale_sensitivity,5
tfidf,7,D,outer_train_standardized,142,0.26768015875471607,0.8910060233391892,1.0430379836714079,0.5532564528668814,0.26768015875471607,1.0879282353813162,1.4855916419406756,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,7,P,raw,142,0.19685391537798802,0.35781089069343364,0.424243079397361,0.4702750051866025,0.19685391537798802,0.17998219041655555,0.22409645500701322,False,none,recoverability_scale_sensitivity,5
tfidf,7,P,outer_train_standardized,142,0.20513052932447506,0.9173742351169091,1.086669886427966,0.47809158177752725,0.20513052932447506,1.1808514420693688,1.4855916419406756,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,7,P+D,raw,142,0.3225637246855644,0.3264141352763942,0.38962939800677265,0.6118619169263462,0.3225637246855644,0.15181106779112005,0.22409645500701322,False,none,recoverability_scale_sensitivity,5
tfidf,7,P+D,outer_train_standardized,142,0.33079849767738,0.8355565741105393,0.9970758038507542,0.6099213941587331,0.33079849767738,0.9941601586246278,1.4855916419406756,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,7,P+Q,raw,142,0.3652928452303318,0.30995311038699724,0.3771413837693635,0.6461794124365297,0.3652928452303318,0.14223562335147033,0.22409645500701322,False,none,recoverability_scale_sensitivity,5
tfidf,7,P+Q,outer_train_standardized,142,0.37519824807591895,0.7940459625668008,0.9634315027692972,0.6442430808627992,0.37519824807591895,0.9282002605283063,1.4855916419406756,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,7,P+Q+D,raw,142,0.4393993379212626,0.28814026092619555,0.3544412801105842,0.7267006293077616,0.4393993379212626,0.1256286210464296,0.22409645500701322,False,none,recoverability_scale_sensitivity,5
tfidf,7,P+Q+D,outer_train_standardized,142,0.44502973159753945,0.7392870973386988,0.9079973525645705,0.726004891123261,0.44502973159753945,0.8244591922642689,1.4855916419406756,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,7,P+Q+R,raw,142,0.7792519635274626,0.18020818785261988,0.22241594462460307,0.9107233791081559,0.7792519635274626,0.0494688524232545,0.22409645500701322,False,none,recoverability_scale_sensitivity,5
tfidf,7,P+Q+R,outer_train_standardized,142,0.7778091911775599,0.4638136076515403,0.5745300762385339,0.9114484556498342,0.7778091911775599,0.33008480850265554,1.4855916419406756,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,7,P+Q+R+D,raw,142,0.7941237104241636,0.17295742972455896,0.21479326494083148,0.9171987736566699,0.7941237104241636,0.04613614666394223,0.22409645500701322,False,none,recoverability_scale_sensitivity,5
tfidf,7,P+Q+R+D,outer_train_standardized,142,0.7934571495398828,0.44478409576668265,0.5539298984042592,0.9188752512096835,0.7934571495398828,0.30683833234615293,1.4855916419406756,False,outer_training_source_scores_only,recoverability_scale_sensitivity,5
tfidf,7,P+R,raw,142,0.7813287576689285,0.18048911815217555,0.22136722932352168,0.9127100050084768,0.7813287576689285,0.049003450218372636,0.22409645500701322,False,none,recoverability_scale_sensitivity,5
