representation,repeat,subset,prediction_scope,r2,delta_mse,mae,rmse,spearman_rho,target_mse,null_mse,r2_defined,interpretation_scope,total_recoverability_r2,full_label_conditioned_r2,interpretation_flag,high_total_r2_threshold,near_zero_conditioned_r2_threshold
mpnet,9,D,outer_test,-0.016502304519731448,-0.004828264652578518,0.27871550163084574,0.5453526387696453,-0.0947001250025405,0.2974095006130153,0.2925812359604368,True,label_conditioned_recoverability,0.18917373792213077,0.10997924834125239,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
mpnet,9,P_within,outer_test,0.1738320501394126,0.05085999607932595,0.23733218223412977,0.4916515431493232,0.5337422541498058,0.24172123988111083,0.2925812359604368,True,label_conditioned_recoverability,0.18917373792213077,0.10997924834125239,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
mpnet,9,P_within+Q+R+D,outer_test,0.10997924834125239,0.032177864409683454,0.27837141011562955,0.5102973364135397,0.2035641912777064,0.2604033715507533,0.2925812359604368,True,label_conditioned_recoverability,0.18917373792213077,0.10997924834125239,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
mpnet,9,Q,outer_test,0.1157157809691397,0.03385626621607807,0.2730980667044282,0.5086501447403301,0.23680035876619637,0.2587249697443587,0.2925812359604368,True,label_conditioned_recoverability,0.18917373792213077,0.10997924834125239,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
mpnet,9,R,outer_test,0.09564095861704813,0.02798274988061694,0.2760101325116587,0.5143913744220638,0.19780129968922297,0.26459848607981984,0.2925812359604368,True,label_conditioned_recoverability,0.18917373792213077,0.10997924834125239,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
mpnet,10,D,outer_test,-0.006399622731537491,-0.001302530506589794,0.3289941032492409,0.45258691986036226,0.13631886669909854,0.20483492002868997,0.20353238952210018,True,label_conditioned_recoverability,-1.026166128072994,-2.2815188593320492,inconclusive_label_conditioned_recoverability,0.5,0.05
mpnet,10,P_within,outer_test,-75.01733221184745,-15.268456880650527,1.6866739827032589,3.933444962138485,0.4690511765729027,15.471989270172628,0.20353238952210018,True,label_conditioned_recoverability,-1.026166128072994,-2.2815188593320492,inconclusive_label_conditioned_recoverability,0.5,0.05
mpnet,10,P_within+Q+R+D,outer_test,-2.2815188593320492,-0.4643629851795883,0.4997144324412289,0.8172486614866301,0.280351054399601,0.6678953747016885,0.20353238952210018,True,label_conditioned_recoverability,-1.026166128072994,-2.2815188593320492,inconclusive_label_conditioned_recoverability,0.5,0.05
mpnet,10,Q,outer_test,-0.0018657779776964922,-0.0003797462501183013,0.31171602706119017,0.45156631381472473,0.2801456858993569,0.20391213577221848,0.20353238952210018,True,label_conditioned_recoverability,-1.026166128072994,-2.2815188593320492,inconclusive_label_conditioned_recoverability,0.5,0.05
mpnet,10,R,outer_test,-0.06141984623009478,-0.012500928067291167,0.3395113364347215,0.4647938441819032,0.2467376794616831,0.21603331758939134,0.20353238952210018,True,label_conditioned_recoverability,-1.026166128072994,-2.2815188593320492,inconclusive_label_conditioned_recoverability,0.5,0.05
tfidf,1,D,outer_test,0.11958712719698872,0.020502481020881536,0.3272197946972603,0.38851177388261704,0.4139248371459793,0.15094139844541776,0.1714438794662993,True,label_conditioned_recoverability,0.7797730679471362,0.6389793636266059,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,1,P_within,outer_test,0.1627989430629866,0.027910882371731588,0.3163604416848985,0.3788574891625711,0.4215984794348594,0.1435329970945677,0.1714438794662993,True,label_conditioned_recoverability,0.7797730679471362,0.6389793636266059,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,1,P_within+Q+R+D,outer_test,0.6389793636266059,0.10954910099905246,0.19906529332010425,0.24878661231514618,0.7917060464258546,0.06189477846724684,0.1714438794662993,True,label_conditioned_recoverability,0.7797730679471362,0.6389793636266059,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,1,Q,outer_test,0.24639726403959372,0.04224330283683003,0.30042740047662136,0.3594448172243818,0.47269332405682424,0.12920057662946927,0.1714438794662993,True,label_conditioned_recoverability,0.7797730679471362,0.6389793636266059,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,1,R,outer_test,0.6118387503170062,0.10489600896216,0.20956598941450236,0.2579687393932437,0.7754316405799775,0.0665478705041393,0.1714438794662993,True,label_conditioned_recoverability,0.7797730679471362,0.6389793636266059,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,2,D,outer_test,0.08828452106353957,0.016261981208502335,0.3408379591938212,0.4098020332914992,0.32196575581467857,0.16793770648984704,0.18419968769834938,True,label_conditioned_recoverability,0.785658688143336,0.6607952297403861,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,2,P_within,outer_test,0.2526708773377544,0.0465418966960823,0.30244550124032415,0.3710226286930045,0.5100368615501969,0.13765779100226708,0.18419968769834938,True,label_conditioned_recoverability,0.785658688143336,0.6607952297403861,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,2,P_within+Q+R+D,outer_test,0.6607952297403861,0.12171827495073816,0.1997805277680135,0.24996282273092377,0.83189959575935,0.06248141274761122,0.18419968769834938,True,label_conditioned_recoverability,0.785658688143336,0.6607952297403861,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,2,Q,outer_test,0.25518553319528614,0.04700509551970847,0.3071283252554844,0.37039788360443004,0.4977943842193168,0.1371945921786409,0.18419968769834938,True,label_conditioned_recoverability,0.785658688143336,0.6607952297403861,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,2,R,outer_test,0.6360390994572473,0.11715820348396434,0.20860795959396192,0.25892370346182103,0.8229011024935508,0.06704148421438504,0.18419968769834938,True,label_conditioned_recoverability,0.785658688143336,0.6607952297403861,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,3,D,outer_test,0.11548737891207117,0.018430506452119716,0.3149023705406941,0.37571054925327674,0.40422011754237747,0.1411584168201989,0.1595889232723186,True,label_conditioned_recoverability,0.7761637728562474,0.6146239724277971,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,3,P_within,outer_test,0.19628164021486316,0.03132437562001464,0.29918116219696017,0.35814040215019577,0.4771401807661922,0.12826454765230397,0.1595889232723186,True,label_conditioned_recoverability,0.7761637728562474,0.6146239724277971,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,3,P_within+Q+R+D,outer_test,0.6146239724277971,0.09808717797710739,0.20045804092898084,0.24799545418255395,0.7751047274571399,0.06150174529521122,0.1595889232723186,True,label_conditioned_recoverability,0.7761637728562474,0.6146239724277971,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,3,Q,outer_test,0.24613776855059277,0.03928086145964027,0.2862676426592509,0.3468545254320294,0.4827521893749044,0.12030806181267834,0.1595889232723186,True,label_conditioned_recoverability,0.7761637728562474,0.6146239724277971,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,3,R,outer_test,0.5917050404210424,0.09442957029559793,0.20986853909694084,0.2552633012728635,0.7720241999534779,0.06515935297672068,0.1595889232723186,True,label_conditioned_recoverability,0.7761637728562474,0.6146239724277971,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,4,D,outer_test,0.10051681149593417,0.017435881509419993,0.3257339930407487,0.3950018484278166,0.3523599564954075,0.1560264602613918,0.1734623417708118,True,label_conditioned_recoverability,0.795437981469595,0.6539650471420146,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,4,P_within,outer_test,0.1948231818505155,0.03379448535503113,0.31214801161856276,0.3737216295797992,0.5214452912984529,0.13966785641578067,0.1734623417708118,True,label_conditioned_recoverability,0.795437981469595,0.6539650471420146,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,4,P_within+Q+R+D,outer_test,0.6539650471420146,0.11343830851351319,0.19951330264602324,0.2449980270477675,0.8063039747187186,0.06002403325729861,0.1734623417708118,True,label_conditioned_recoverability,0.795437981469595,0.6539650471420146,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,4,Q,outer_test,0.2667036440910009,0.046263038662834155,0.29445970647895614,0.35665011300710064,0.5432143523243315,0.12719930310797764,0.1734623417708118,True,label_conditioned_recoverability,0.795437981469595,0.6539650471420146,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,4,R,outer_test,0.6392089748812856,0.11087868566382782,0.20585922674338794,0.2501672562646518,0.7970288626566722,0.06258365610698398,0.1734623417708118,True,label_conditioned_recoverability,0.795437981469595,0.6539650471420146,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,5,D,outer_test,0.12300677470444221,0.02214324712410115,0.32651372120450195,0.3973326530116505,0.40657390138189403,0.15787323714927667,0.18001648427337782,True,label_conditioned_recoverability,0.7809653350898903,0.632123282130373,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,5,P_within,outer_test,0.15791108136443344,0.028426597695032613,0.323849382682211,0.38934545917262886,0.4386482561490053,0.1515898865783452,0.18001648427337782,True,label_conditioned_recoverability,0.7809653350898903,0.632123282130373,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,5,P_within+Q+R+D,outer_test,0.632123282130373,0.11379261087645828,0.20451120433743633,0.2573399957195141,0.8078840548124336,0.06622387339691954,0.18001648427337782,True,label_conditioned_recoverability,0.7809653350898903,0.632123282130373,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,5,Q,outer_test,0.22448382525250044,0.04041078899819445,0.312052652995262,0.3736384552949326,0.41192939514785487,0.13960569527518338,0.18001648427337782,True,label_conditioned_recoverability,0.7809653350898903,0.632123282130373,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,5,R,outer_test,0.6113336576944662,0.11005013577614242,0.21533081234562806,0.26451152809893824,0.7937974521732388,0.0699663484972354,0.18001648427337782,True,label_conditioned_recoverability,0.7809653350898903,0.632123282130373,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,6,D,outer_test,0.10867507491528194,0.019214209974502572,0.3292817989654138,0.39697606065396157,0.3661870888043579,0.15758999273233776,0.17680420270684033,True,label_conditioned_recoverability,0.7734720570077491,0.6247031108052904,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,6,P_within,outer_test,0.14642037938795216,0.025887738437719965,0.3249391143887868,0.38847968321280374,0.37003841229193346,0.15091646426912037,0.17680420270684033,True,label_conditioned_recoverability,0.7734720570077491,0.6247031108052904,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,6,P_within+Q+R+D,outer_test,0.6247031108052904,0.1104501354344123,0.2088726922184736,0.2575928323389997,0.7816010779750665,0.06635406727242803,0.17680420270684033,True,label_conditioned_recoverability,0.7734720570077491,0.6247031108052904,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,6,Q,outer_test,0.2754456675539422,0.048699951640928135,0.29915993285037507,0.3579165420400574,0.49523775595097147,0.1281042510659122,0.17680420270684033,True,label_conditioned_recoverability,0.7734720570077491,0.6247031108052904,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,6,R,outer_test,0.6111103539167306,0.10804687889014257,0.21289331727415434,0.26221617764107874,0.7779966512360879,0.06875732381669776,0.17680420270684033,True,label_conditioned_recoverability,0.7734720570077491,0.6247031108052904,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,7,D,outer_test,0.11559926079910576,0.020364755427973058,0.3334624049769958,0.3947177161719751,0.4045612763023611,0.1558020754600199,0.17616683088799295,True,label_conditioned_recoverability,0.7941237104241636,0.6509357248755674,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,7,P_within,outer_test,0.1380102223745392,0.024312823505869746,0.32734529307380994,0.3896844972309307,0.38316942272591065,0.1518540073821232,0.17616683088799295,True,label_conditioned_recoverability,0.7941237104241636,0.6509357248755674,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,7,P_within+Q+R+D,outer_test,0.6509357248755674,0.1146732837631072,0.1998732854760829,0.24797892475951613,0.8088564117931814,0.06149354712488576,0.17616683088799295,True,label_conditioned_recoverability,0.7941237104241636,0.6509357248755674,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,7,Q,outer_test,0.20333794066950106,0.03582140060703673,0.31257792855727495,0.3746270549239019,0.39947735812284807,0.14034543028095622,0.17616683088799295,True,label_conditioned_recoverability,0.7941237104241636,0.6509357248755674,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,7,R,outer_test,0.6290628709649229,0.1108200124071929,0.20797907669730026,0.2556302378060938,0.79896100303652,0.06534681848080005,0.17616683088799295,True,label_conditioned_recoverability,0.7941237104241636,0.6509357248755674,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,8,D,outer_test,0.11597950828034675,0.019987977040655663,0.32567476592317607,0.3903237301291277,0.4085014265793368,0.1523526143019161,0.17234059134257176,True,label_conditioned_recoverability,0.7850254844740023,0.6582835259289697,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,8,P_within,outer_test,0.22029908787738228,0.03796647507701725,0.3021442575165469,0.3665707520596188,0.46846860062323054,0.1343741162655545,0.17234059134257176,True,label_conditioned_recoverability,0.7850254844740023,0.6582835259289697,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,8,P_within+Q+R+D,outer_test,0.6582835259289697,0.11344897212967181,0.19397832686471847,0.24267595516016818,0.8094180317734408,0.05889161921289996,0.17234059134257176,True,label_conditioned_recoverability,0.7850254844740023,0.6582835259289697,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,8,Q,outer_test,0.2689019239437189,0.046342716585615784,0.2961499988331495,0.354961793376352,0.5195802100207255,0.12599787475695598,0.17234059134257176,True,label_conditioned_recoverability,0.7850254844740023,0.6582835259289697,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,8,R,outer_test,0.6272190647577414,0.10809530452168396,0.20466841431949415,0.2534665398447846,0.7972216575752686,0.0642452868208878,0.17234059134257176,True,label_conditioned_recoverability,0.7850254844740023,0.6582835259289697,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,9,D,outer_test,0.10789597111662264,0.02016526156844492,0.33435078828684717,0.40832602986302513,0.384500529662893,0.1667301466637001,0.186895408232145,True,label_conditioned_recoverability,0.7989636695124848,0.647209527506758,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,9,P_within,outer_test,0.19942723579666788,0.03727203464682649,0.3212213623890912,0.3868118064192438,0.48560639240890974,0.14962337358531852,0.186895408232145,True,label_conditioned_recoverability,0.7989636695124848,0.647209527506758,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,9,P_within+Q+R+D,outer_test,0.647209527506758,0.12096048885510921,0.20837709975201754,0.2567779573425955,0.8245272857199738,0.0659349193770358,0.186895408232145,True,label_conditioned_recoverability,0.7989636695124848,0.647209527506758,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,9,Q,outer_test,0.28418286176721386,0.05311247196256266,0.2990020880273338,0.3657634977271274,0.605495493418778,0.13378293626958235,0.186895408232145,True,label_conditioned_recoverability,0.7989636695124848,0.647209527506758,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,9,R,outer_test,0.6194111294438832,0.11576509590094856,0.21767675992462476,0.2667026665243459,0.8103568592031283,0.07113031233119645,0.186895408232145,True,label_conditioned_recoverability,0.7989636695124848,0.647209527506758,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,10,D,outer_test,0.0425707084186665,0.007770566250961175,0.35104365045995245,0.4180461712092756,0.31409082336245336,0.17476260126273496,0.18253316751369614,True,label_conditioned_recoverability,0.7867843254084658,0.6756636864697771,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,10,P_within,outer_test,0.21612202114187573,0.03944943708848858,0.3129201956709126,0.3782641014228122,0.48357785456976354,0.14308373042520756,0.18253316751369614,True,label_conditioned_recoverability,0.7867843254084658,0.6756636864697771,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,10,P_within+Q+R+D,outer_test,0.6756636864697771,0.1233310328653093,0.20017673100652353,0.24331488784779864,0.827058766825024,0.05920213464838683,0.18253316751369614,True,label_conditioned_recoverability,0.7867843254084658,0.6756636864697771,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,10,Q,outer_test,0.3043549222228664,0.05555486800172443,0.29938476485326604,0.35634014580449913,0.594715742752902,0.1269782995119717,0.18253316751369614,True,label_conditioned_recoverability,0.7867843254084658,0.6756636864697771,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
tfidf,10,R,outer_test,0.6444523401179618,0.11763392695334542,0.20997027433407492,0.2547532935220872,0.8133996659618475,0.06489924056035072,0.18253316751369614,True,label_conditioned_recoverability,0.7867843254084658,0.6756636864697771,observable_blocks_reconstructed_interviewer_score_variation_beyond_binary_label_alignment,0.5,0.05
